year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2003,COL,2002-10-14,H,Boston Bruins,1,2,L,,25,21,1,,0,37,21,2,,0,,,,,,,,,,,
2003,COL,2002-10-17,A,Los Angeles Kings,4,1,W,,32,17,1,,0,27,23,0,,1,,,,,,,,,,,
2006,COL,2005-10-08,A,Dallas Stars,3,2,W,,31,25,2,,0,18,38,0,,1,,,,,,,,,,,
2006,COL,2005-10-10,H,Calgary Flames,7,3,W,,41,16,3,,0,33,31,1,,1,,,,,,,,,,,
2006,COL,2005-10-12,H,Nashville Predators,4,5,L,,24,18,0,,1,18,10,3,,0,,,,,,,,,,,
1998,COL,1997-10-11,H,Phoenix Coyotes,3,3,T,OT,48,17,1,,0,31,17,0,,0,,,,,,,,,,,
1998,COL,1997-10-15,A,Edmonton Oilers,6,2,W,,19,25,3,,0,50,19,1,,0,,,,,,,,,,,
2004,COL,2003-10-18,A,Edmonton Oilers,3,6,L,,34,16,3,,0,25,20,2,,2,,,,,,,,,,,
2004,COL,2003-10-21,H,Boston Bruins,1,4,L,,27,18,0,,0,34,8,0,,0,,,,,,,,,,,
2002,COL,2001-10-23,H,Carolina Hurricanes,5,1,W,,37,17,2,,0,24,15,0,,0,,,,,,,,,,,
2002,COL,2001-10-25,H,Vancouver Canucks,4,1,W,,16,18,0,,0,28,24,0,,0,,,,,,,,,,,
2001,COL,2000-10-17,A,Washington Capitals,4,3,W,OT,34,14,2,,0,30,25,1,,0,,,,,,,,,,,
2001,COL,2000-10-18,A,Columbus Blue Jackets,5,1,W,,41,24,2,,0,21,40,0,,0,,,,,,,,,,,
1996,COL,1995-11-01,H,Calgary Flames,6,1,W,,29,23,2,,0,30,17,1,,0,,,,,,,,,,,
1996,COL,1995-11-03,A,Winnipeg Jets,5,2,W,,48,19,1,,0,26,23,0,,0,,,,,,,,,,,
1997,COL,1996-11-06,A,San Jose Sharks,4,1,W,,29,13,1,,0,29,25,0,,0,,,,,,,,,,,
1997,COL,1996-11-08,A,Phoenix Coyotes,4,1,W,,31,17,2,,2,32,17,0,,0,,,,,,,,,,,
2003,COL,2002-10-19,A,San Jose Sharks,3,1,W,,39,14,1,,0,22,18,1,,0,,,,,,,,,,,
2003,COL,2002-10-20,A,Mighty Ducks of Anaheim,2,3,L,OT,24,12,1,,0,27,21,1,,0,,,,,,,,,,,
2006,COL,2005-10-14,H,Chicago Blackhawks,2,3,L,SO,29,16,2,,0,40,24,0,,0,,,,,,,,,,,
2006,COL,2005-10-19,H,Los Angeles Kings,4,5,L,,21,15,2,,0,30,13,0,,1,,,,,,,,,,,
1998,COL,1997-10-17,A,Calgary Flames,5,6,L,OT,23,32,1,,0,37,23,2,,3,,,,,,,,,,,
1998,COL,1997-10-19,A,Vancouver Canucks,4,4,T,OT,24,15,2,,0,36,15,2,,0,,,,,,,,,,,
2007,COL,2006-10-04,H,Dallas Stars,2,3,L,OT,38,15,2,,0,33,25,0,,0,,,,,,,,,,,
2004,COL,2003-10-23,H,Edmonton Oilers,6,1,W,,34,33,2,,1,34,64,0,,0,,,,,,,,,,,
2004,COL,2003-10-25,A,Nashville Predators,5,3,W,,32,19,1,,0,19,15,0,,0,,,,,,,,,,,
2008,COL,2007-10-03,H,Dallas Stars,4,3,W,,23,4,0,,0,34,4,2,,0,,,,,,,,,,,
2002,COL,2001-10-27,A,Phoenix Coyotes,0,1,L,,29,8,0,,0,22,12,0,,0,,,,,,,,,,,
2002,COL,2001-10-28,A,Mighty Ducks of Anaheim,3,2,W,,22,16,1,,0,23,12,1,,0,,,,,,,,,,,
2009,COL,2008-10-09,H,Boston Bruins,4,5,L,,39,4,1,,0,20,10,1,,0,54,34,61.4,37,24,60.7,29,23,55.8,65.6,86.1
2001,COL,2000-10-20,H,Florida Panthers,5,1,W,,39,34,2,,1,25,39,0,,0,,,,,,,,,,,
2001,COL,2000-10-25,H,Nashville Predators,2,1,W,OT,42,4,1,,0,20,12,0,,0,,,,,,,,,,,
1996,COL,1995-11-05,A,Chicago Blackhawks,7,3,W,,33,8,2,,0,21,6,1,,0,,,,,,,,,,,
1996,COL,1995-11-09,H,Dallas Stars,1,1,T,OT,30,41,0,,0,17,19,1,,0,,,,,,,,,,,
1997,COL,1996-11-09,H,Montreal Canadiens,5,2,W,,34,16,3,,0,39,14,1,,1,,,,,,,,,,,
1997,COL,1996-11-11,A,New York Islanders,6,2,W,,32,2,1,,0,34,4,0,,0,,,,,,,,,,,
2003,COL,2002-10-22,H,Edmonton Oilers,3,3,T,OT,39,17,1,,0,27,15,1,,0,,,,,,,,,,,
2003,COL,2002-10-24,A,Phoenix Coyotes,3,2,W,,30,10,0,,0,29,10,1,,0,,,,,,,,,,,
2006,COL,2005-10-21,A,Edmonton Oilers,7,1,W,,32,26,3,,0,22,30,1,,0,,,,,,,,,,,
2006,COL,2005-10-22,A,Vancouver Canucks,4,6,L,,32,18,1,,0,23,12,2,,0,,,,,,,,,,,
2006,COL,2005-10-25,H,Edmonton Oilers,5,3,W,,32,21,1,,0,28,19,1,,0,,,,,,,,,,,
1998,COL,1997-10-22,H,Washington Capitals,4,3,W,,31,24,0,,0,23,16,1,,0,,,,,,,,,,,
1998,COL,1997-10-24,H,Carolina Hurricanes,3,3,T,OT,33,20,1,,0,30,22,3,,0,,,,,,,,,,,
2007,COL,2006-10-05,A,Minnesota Wild,2,3,L,OT,31,4,0,,1,33,10,0,,0,,,,,,,,,,,
2007,COL,2006-10-08,H,Vancouver Canucks,3,2,W,,35,10,3,,0,28,16,0,,0,,,,,,,,,,,
2004,COL,2003-10-26,H,Buffalo Sabres,1,3,L,,33,12,1,,0,21,14,1,,0,,,,,,,,,,,
2004,COL,2003-10-28,H,Calgary Flames,4,2,W,,19,24,2,,0,28,32,2,,0,,,,,,,,,,,
2008,COL,2007-10-04,A,Nashville Predators,0,4,L,,35,15,0,,0,32,11,1,,0,,,,,,,,,,,
2008,COL,2007-10-07,H,San Jose Sharks,6,2,W,,25,21,2,,0,26,19,1,,0,,,,,,,,,,,
2002,COL,2001-10-31,H,St. Louis Blues,0,1,L,,26,15,0,,0,22,13,0,,0,,,,,,,,,,,
2002,COL,2001-11-02,A,Minnesota Wild,2,4,L,,34,16,1,,0,18,24,2,,0,,,,,,,,,,,
2000,COL,1999-10-05,A,Nashville Predators,3,2,W,,39,20,1,,0,31,16,0,,0,,,,,,,,,,,
2009,COL,2008-10-12,A,Edmonton Oilers,2,3,L,,33,16,0,,0,19,14,1,,0,48,34,58.5,36,23,61.0,28,14,66.7,42.9,91.0
2009,COL,2008-10-14,A,Calgary Flames,4,5,L,,29,17,2,,0,35,17,3,,0,32,44,42.1,27,34,44.3,17,26,39.5,37.8,101.2
1999,COL,1998-10-10,H,Ottawa Senators,3,4,L,,20,26,1,,0,34,22,2,,0,,,,,,,,,,,
2010,COL,2009-10-01,H,San Jose Sharks,5,2,W,,20,17,1,,0,40,13,1,,0,23,51,31.1,19,40,32.2,10,19,34.5,35.3,124.7
2001,COL,2000-10-26,A,Chicago Blackhawks,2,0,W,,28,4,1,,0,18,10,,,,,,,,,,,,,,
2001,COL,2000-10-28,H,Edmonton Oilers,4,2,W,,29,27,0,,0,27,27,1,,0,,,,,,,,,,,
1996,COL,1995-11-11,A,Vancouver Canucks,8,4,W,,43,8,2,,1,21,10,1,,0,,,,,,,,,,,
1996,COL,1995-11-15,A,Mighty Ducks of Anaheim,3,7,L,,25,25,1,,0,29,20,2,,0,,,,,,,,,,,
1997,COL,1996-11-13,A,Detroit Red Wings,4,1,W,,33,19,3,,0,22,21,1,,0,,,,,,,,,,,
1997,COL,1996-11-13,A,Detroit Red Wings,4,1,W,,33,19,3,,0,22,21,1,,0,,,,,,,,,,,
1997,COL,1996-11-14,A,Buffalo Sabres,4,5,L,,34,11,2,,0,26,15,1,,0,,,,,,,,,,,
2003,COL,2002-10-27,H,Minnesota Wild,3,3,T,OT,45,15,0,,0,16,23,1,,0,,,,,,,,,,,
2003,COL,2002-10-29,A,Minnesota Wild,2,3,L,OT,23,12,1,,0,23,10,1,,0,,,,,,,,,,,
2006,COL,2005-10-27,H,Vancouver Canucks,6,2,W,,30,28,3,,0,42,28,0,,0,,,,,,,,,,,
2006,COL,2005-10-29,H,Vancouver Canucks,4,3,W,OT,32,11,1,,0,25,21,0,,0,,,,,,,,,,,
1998,COL,1997-10-25,A,Dallas Stars,1,3,L,,26,16,0,,0,29,18,0,,0,,,,,,,,,,,
2007,COL,2006-10-14,H,Edmonton Oilers,3,4,L,,42,12,0,,0,25,8,1,,0,,,,,,,,,,,
2007,COL,2006-10-16,H,Chicago Blackhawks,3,5,L,,22,20,2,,0,31,12,3,,0,,,,,,,,,,,
2004,COL,2003-11-01,A,New Jersey Devils,3,4,L,,23,10,1,,0,31,12,1,,0,,,,,,,,,,,
2004,COL,2003-11-02,A,New York Rangers,3,2,W,OT,38,26,1,,0,24,17,1,,0,,,,,,,,,,,
2008,COL,2007-10-12,A,St. Louis Blues,1,4,L,,25,8,0,,0,23,8,0,,0,,,,,,,,,,,
2008,COL,2007-10-13,H,Columbus Blue Jackets,5,1,W,,26,22,2,,0,25,36,0,,0,,,,,,,,,,,
2002,COL,2001-11-03,A,Toronto Maple Leafs,1,4,L,,24,4,0,,0,28,8,0,,0,,,,,,,,,,,
2002,COL,2001-11-06,A,Montreal Canadiens,1,1,T,OT,33,8,0,,0,30,8,0,,0,,,,,,,,,,,
2000,COL,1999-10-06,A,Toronto Maple Leafs,1,2,L,,24,40,0,,0,28,14,2,,0,,,,,,,,,,,
2000,COL,1999-10-08,A,Pittsburgh Penguins,3,3,T,OT,18,17,0,,0,40,23,1,,0,,,,,,,,,,,
2009,COL,2008-10-16,H,Philadelphia Flyers,5,2,W,,34,16,3,,0,18,24,1,,1,32,19,62.7,27,10,73.0,19,10,65.5,59.6,109.1
2009,COL,2008-10-18,A,Dallas Stars,5,4,W,,22,25,2,,0,30,31,1,,0,26,51,33.8,20,39,33.9,18,23,43.9,36.9,108.0
1999,COL,1998-10-12,H,Buffalo Sabres,0,3,L,,32,58,0,,0,27,44,2,,0,,,,,,,,,,,
1999,COL,1998-10-14,H,Boston Bruins,0,3,L,,34,19,0,,0,23,29,2,,0,,,,,,,,,,,
2010,COL,2009-10-03,H,Vancouver Canucks,3,0,W,,27,18,2,,0,35,24,,,,31,48,39.2,26,35,42.6,15,19,44.1,39.1,104.8
2010,COL,2009-10-08,A,Nashville Predators,2,3,L,,24,4,2,,0,37,6,0,,0,26,49,34.7,21,39,35.0,20,27,42.6,50.0,91.2
2001,COL,2000-10-30,H,Phoenix Coyotes,0,4,L,,45,6,0,,0,16,8,0,,0,,,,,,,,,,,
2001,COL,2000-11-01,A,Vancouver Canucks,3,4,L,,37,11,2,,0,24,15,2,,0,,,,,,,,,,,
1996,COL,1995-11-17,A,Calgary Flames,5,3,W,,26,18,2,,1,47,14,3,,0,,,,,,,,,,,
