year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1990,WSH,1989-12-27,A,New Jersey Devils,3,1,W,,31,12,0,,0,22,10,0,,0,,,,,,,,,,,
1987,WSH,1987-01-03,H,Philadelphia Flyers,1,4,L,,23,39,0,,0,29,39,1,,0,,,,,,,,,,,
1987,WSH,1987-01-05,A,St. Louis Blues,6,4,W,,29,28,1,,0,24,36,1,,0,,,,,,,,,,,
1988,WSH,1988-01-08,H,New York Rangers,8,4,W,,26,15,2,,1,34,13,0,,0,,,,,,,,,,,
1988,WSH,1988-01-10,A,Calgary Flames,2,8,L,,30,10,0,,0,34,14,1,,0,,,,,,,,,,,
1984,WSH,1984-01-02,H,New York Rangers,2,2,T,OT,42,11,1,,0,31,19,1,,0,,,,,,,,,,,
1984,WSH,1984-01-05,H,St. Louis Blues,5,1,W,,21,17,1,,0,25,19,0,,0,,,,,,,,,,,
1984,WSH,1984-01-07,H,Buffalo Sabres,2,4,L,,28,10,1,,1,16,14,0,,0,,,,,,,,,,,
1982,WSH,1982-01-17,H,New York Islanders,2,2,T,,30,11,0,,0,36,15,0,,0,,,,,,,,,,,
1982,WSH,1982-01-20,A,Winnipeg Jets,0,3,L,,21,8,0,,0,31,8,1,,0,,,,,,,,,,,
1978,WSH,1978-02-01,A,Los Angeles Kings,3,8,L,,23,29,1,,0,38,33,1,,0,,,,,,,,,,,
1978,WSH,1978-02-04,A,New York Islanders,1,6,L,,23,11,0,,0,38,11,1,,0,,,,,,,,,,,
1981,WSH,1981-01-21,H,Minnesota North Stars,1,2,L,,18,9,0,,0,24,13,1,,0,,,,,,,,,,,
1981,WSH,1981-01-24,H,Buffalo Sabres,4,7,L,,24,10,0,,0,41,8,1,,0,,,,,,,,,,,
1983,WSH,1983-01-21,H,Quebec Nordiques,4,5,L,,50,11,1,,0,28,19,1,,1,,,,,,,,,,,
1983,WSH,1983-01-23,H,New Jersey Devils,3,1,W,,38,20,0,,0,27,18,0,,0,,,,,,,,,,,
1985,WSH,1985-01-16,A,Pittsburgh Penguins,5,4,W,,32,20,1,,0,23,18,1,,0,,,,,,,,,,,
1985,WSH,1985-01-17,H,Pittsburgh Penguins,6,2,W,,33,32,0,,0,23,50,1,,0,,,,,,,,,,,
1980,WSH,1980-01-27,H,New York Islanders,7,1,W,,34,12,1,,0,26,10,0,,0,,,,,,,,,,,
1980,WSH,1980-01-30,A,Chicago Black Hawks,2,5,L,,30,10,1,,0,31,20,3,,0,,,,,,,,,,,
1977,WSH,1977-01-30,H,Philadelphia Flyers,5,5,T,,19,29,1,,0,35,23,2,,0,,,,,,,,,,,
1977,WSH,1977-02-02,A,Los Angeles Kings,2,7,L,,20,49,0,,0,32,57,3,,0,,,,,,,,,,,
1975,WSH,1975-02-18,H,Los Angeles Kings,1,6,L,,15,6,1,,0,43,8,1,,0,,,,,,,,,,,
1975,WSH,1975-02-21,H,Buffalo Sabres,4,9,L,,23,14,0,,0,39,18,1,,1,,,,,,,,,,,
1979,WSH,1979-01-30,A,Detroit Red Wings,4,7,L,,24,36,0,,1,32,54,4,,1,,,,,,,,,,,
1979,WSH,1979-01-31,H,Los Angeles Kings,5,3,W,,32,15,1,,0,28,15,0,,0,,,,,,,,,,,
1976,WSH,1976-02-10,H,Los Angeles Kings,2,2,T,,27,28,1,,0,35,21,1,,0,,,,,,,,,,,
1976,WSH,1976-02-13,H,St. Louis Blues,0,2,L,,18,4,0,,0,37,8,0,,0,,,,,,,,,,,
2000,WSH,1999-11-19,H,Carolina Hurricanes,3,3,T,OT,30,8,0,,0,21,6,0,,0,,,,,,,,,,,
2000,WSH,1999-11-20,A,Boston Bruins,3,0,W,,30,10,0,,1,28,6,,,,,,,,,,,,,,
1998,WSH,1997-11-22,H,San Jose Sharks,2,5,L,,33,8,1,,0,23,10,1,,0,,,,,,,,,,,
1998,WSH,1997-11-23,A,Florida Panthers,5,2,W,,30,12,1,,0,30,12,1,,0,,,,,,,,,,,
1996,WSH,1995-12-05,H,Florida Panthers,3,4,L,,16,10,2,,0,22,8,2,,0,,,,,,,,,,,
1996,WSH,1995-12-08,A,Buffalo Sabres,2,2,T,OT,52,36,1,,0,26,23,1,,0,,,,,,,,,,,
1994,WSH,1993-12-07,H,Hartford Whalers,1,6,L,,31,40,0,,0,25,40,2,,0,,,,,,,,,,,
1994,WSH,1993-12-09,A,Philadelphia Flyers,4,2,W,,33,28,0,,0,20,16,0,,0,,,,,,,,,,,
1999,WSH,1998-11-25,H,Pittsburgh Penguins,5,4,W,,31,8,0,,0,22,8,2,,0,,,,,,,,,,,
1999,WSH,1998-11-27,A,Dallas Stars,0,4,L,,15,36,0,,0,15,32,1,,0,,,,,,,,,,,
1997,WSH,1996-11-29,H,New York Islanders,0,2,L,,23,21,0,,0,22,21,0,,1,,,,,,,,,,,
1997,WSH,1996-11-30,A,Montreal Canadiens,2,0,W,,20,12,0,,0,27,6,,,,,,,,,,,,,,
1993,WSH,1992-12-09,A,New Jersey Devils,6,2,W,,40,12,4,,0,25,26,1,,0,,,,,,,,,,,
1993,WSH,1992-12-11,H,Winnipeg Jets,8,6,W,,32,10,0,,0,21,8,2,,0,,,,,,,,,,,
1995,WSH,1995-03-20,A,Hartford Whalers,5,0,W,,24,19,1,,0,30,17,,,,,,,,,,,,,,
1995,WSH,1995-03-21,H,Ottawa Senators,1,0,W,,30,8,0,,0,13,10,,,,,,,,,,,,,,
1995,WSH,1995-03-25,H,Philadelphia Flyers,2,2,T,OT,26,9,0,,0,22,11,0,,0,,,,,,,,,,,
1991,WSH,1990-12-19,A,Chicago Blackhawks,2,3,L,,18,23,0,,0,32,8,1,,1,,,,,,,,,,,
1991,WSH,1990-12-20,A,St. Louis Blues,3,3,T,OT,34,14,0,,0,40,18,0,,0,,,,,,,,,,,
1992,WSH,1991-12-20,H,Toronto Maple Leafs,4,3,W,,32,14,1,,0,29,14,0,,0,,,,,,,,,,,
1992,WSH,1991-12-22,A,Philadelphia Flyers,3,4,L,OT,28,6,1,,0,28,6,0,,0,,,,,,,,,,,
1989,WSH,1989-01-02,H,Pittsburgh Penguins,8,0,W,,45,28,3,,0,14,50,,,,,,,,,,,,,,
1989,WSH,1989-01-04,A,New York Rangers,3,3,T,OT,36,21,1,,0,54,20,0,,0,,,,,,,,,,,
1989,WSH,1989-01-06,H,Toronto Maple Leafs,3,0,W,,31,8,1,,0,23,4,,,,,,,,,,,,,,
1986,WSH,1986-01-21,H,Minnesota North Stars,7,5,W,,35,12,1,,0,36,10,1,,0,,,,,,,,,,,
1986,WSH,1986-01-24,H,New York Islanders,5,7,L,,35,23,1,,0,24,23,1,,0,,,,,,,,,,,
1990,WSH,1989-12-29,H,Detroit Red Wings,2,1,W,,36,41,2,,0,25,39,0,,1,,,,,,,,,,,
1990,WSH,1990-01-01,H,Los Angeles Kings,4,7,L,,37,8,0,,0,35,10,0,,0,,,,,,,,,,,
1987,WSH,1987-01-05,A,St. Louis Blues,6,4,W,,29,28,1,,0,24,36,1,,0,,,,,,,,,,,
1987,WSH,1987-01-07,A,Pittsburgh Penguins,2,5,L,,24,12,1,,0,26,15,1,,1,,,,,,,,,,,
1987,WSH,1987-01-09,H,Pittsburgh Penguins,3,2,W,,29,15,1,,0,21,17,1,,0,,,,,,,,,,,
1988,WSH,1988-01-11,A,Edmonton Oilers,2,3,L,,27,17,1,,0,23,16,2,,0,,,,,,,,,,,
1988,WSH,1988-01-13,A,Los Angeles Kings,8,3,W,,35,12,4,,0,37,26,2,,0,,,,,,,,,,,
1988,WSH,1988-01-16,A,St. Louis Blues,1,3,L,,31,17,1,,0,18,12,0,,0,,,,,,,,,,,
1984,WSH,1984-01-08,A,Philadelphia Flyers,7,1,W,,34,27,3,,1,27,32,0,,0,,,,,,,,,,,
1984,WSH,1984-01-11,A,Los Angeles Kings,4,2,W,,32,28,0,,0,26,28,1,,0,,,,,,,,,,,
1982,WSH,1982-01-23,A,Boston Bruins,1,3,L,,21,17,0,,0,44,19,0,,0,,,,,,,,,,,
1982,WSH,1982-01-24,A,New York Rangers,4,4,T,,23,8,0,,0,27,8,0,,0,,,,,,,,,,,
1978,WSH,1978-02-05,A,Buffalo Sabres,1,4,L,,28,18,0,,0,32,31,1,,0,,,,,,,,,,,
1978,WSH,1978-02-10,A,Cleveland Barons,4,1,W,,28,8,1,,0,30,8,0,,0,,,,,,,,,,,
1981,WSH,1981-01-27,H,Winnipeg Jets,4,3,W,,28,13,0,,1,26,13,0,,0,,,,,,,,,,,
1981,WSH,1981-01-29,H,Vancouver Canucks,3,1,W,,34,24,1,,0,28,50,1,,0,,,,,,,,,,,
1983,WSH,1983-01-26,A,Pittsburgh Penguins,6,2,W,,33,24,1,,0,22,35,2,,0,,,,,,,,,,,
1983,WSH,1983-01-28,H,Pittsburgh Penguins,7,2,W,,39,30,1,,0,28,30,0,,0,,,,,,,,,,,
1985,WSH,1985-01-19,H,New York Rangers,7,1,W,,32,18,0,,0,26,11,0,,0,,,,,,,,,,,
1985,WSH,1985-01-23,A,Chicago Black Hawks,3,2,W,,27,8,1,,0,23,8,1,,0,,,,,,,,,,,
1980,WSH,1980-02-01,A,Atlanta Flames,2,4,L,,31,15,1,,0,39,15,1,,0,,,,,,,,,,,
1980,WSH,1980-02-02,H,New York Rangers,3,6,L,,34,6,0,,0,31,6,1,,0,,,,,,,,,,,
1977,WSH,1977-02-05,A,New York Islanders,3,3,T,,21,4,1,,0,41,2,0,,0,,,,,,,,,,,
1977,WSH,1977-02-06,A,Boston Bruins,2,5,L,,21,8,1,,0,32,26,1,,0,,,,,,,,,,,
1975,WSH,1975-02-21,H,Buffalo Sabres,4,9,L,,23,14,0,,0,39,18,1,,1,,,,,,,,,,,
1975,WSH,1975-02-22,A,Chicago Black Hawks,3,10,L,,15,6,0,,1,43,6,2,,0,,,,,,,,,,,
1975,WSH,1975-02-23,H,St. Louis Blues,2,7,L,,23,8,0,,0,44,20,1,,0,,,,,,,,,,,
1979,WSH,1979-02-03,H,Vancouver Canucks,1,5,L,,31,23,0,,0,39,23,1,,0,,,,,,,,,,,
1979,WSH,1979-02-04,H,Montreal Canadiens,4,8,L,,23,32,0,,0,32,45,1,,1,,,,,,,,,,,
1976,WSH,1976-02-15,H,Detroit Red Wings,8,5,W,,28,12,1,,0,34,16,0,,0,,,,,,,,,,,
1976,WSH,1976-02-16,H,Toronto Maple Leafs,1,5,L,,32,12,1,,0,42,17,1,,0,,,,,,,,,,,
2000,WSH,1999-11-24,A,Buffalo Sabres,2,5,L,,29,15,1,,0,33,11,1,,1,,,,,,,,,,,
2000,WSH,1999-11-24,A,Buffalo Sabres,2,5,L,,29,15,1,,0,33,11,1,,1,,,,,,,,,,,
2000,WSH,1999-11-26,H,Nashville Predators,1,0,W,,48,8,1,,0,19,16,,,,,,,,,,,,,,
1998,WSH,1997-11-26,H,Montreal Canadiens,5,6,L,,31,10,0,,0,27,10,1,,0,,,,,,,,,,,
1998,WSH,1997-11-27,A,Ottawa Senators,1,3,L,,25,28,0,,0,34,22,1,,0,,,,,,,,,,,
1996,WSH,1995-12-10,A,Winnipeg Jets,6,1,W,,40,15,1,,0,26,28,0,,0,,,,,,,,,,,
1996,WSH,1995-12-14,H,New York Islanders,4,3,W,OT,45,19,1,,1,27,19,0,,0,,,,,,,,,,,
1994,WSH,1993-12-11,A,Montreal Canadiens,5,3,W,,26,8,3,,0,24,12,0,,0,,,,,,,,,,,
1994,WSH,1993-12-13,A,Quebec Nordiques,3,5,L,,31,8,0,,0,35,6,0,,0,,,,,,,,,,,
1999,WSH,1998-11-27,A,Dallas Stars,0,4,L,,15,36,0,,0,15,32,1,,0,,,,,,,,,,,
1999,WSH,1998-11-28,A,St. Louis Blues,2,4,L,,34,8,1,,0,25,12,1,,0,,,,,,,,,,,
1999,WSH,1998-12-01,H,New Jersey Devils,0,4,L,,22,22,0,,0,26,18,2,,0,,,,,,,,,,,
1997,WSH,1996-12-04,H,Detroit Red Wings,0,2,L,,19,67,0,,0,18,63,1,,1,,,,,,,,,,,
1997,WSH,1996-12-06,H,Pittsburgh Penguins,3,5,L,,29,8,0,,0,28,22,1,,0,,,,,,,,,,,
1993,WSH,1992-12-12,A,Philadelphia Flyers,5,2,W,,36,33,2,,0,33,23,1,,0,,,,,,,,,,,
1993,WSH,1992-12-16,A,Hartford Whalers,3,6,L,,29,35,1,,0,27,39,1,,0,,,,,,,,,,,
1995,WSH,1995-03-26,H,Hartford Whalers,3,4,L,OT,34,13,1,,1,28,19,0,,0,,,,,,,,,,,
1995,WSH,1995-03-29,A,Tampa Bay Lightning,4,2,W,,29,23,2,,1,26,31,2,,0,,,,,,,,,,,
1995,WSH,1995-03-31,H,Quebec Nordiques,6,4,W,,34,13,0,,1,21,12,1,,1,,,,,,,,,,,
1991,WSH,1990-12-22,H,Toronto Maple Leafs,2,5,L,,21,36,0,,0,24,46,3,,0,,,,,,,,,,,
1991,WSH,1990-12-26,H,Pittsburgh Penguins,3,7,L,,27,8,1,,0,22,21,1,,0,,,,,,,,,,,
1992,WSH,1991-12-26,H,New York Rangers,6,8,L,,25,8,3,,1,46,25,0,,1,,,,,,,,,,,
1992,WSH,1991-12-28,H,Pittsburgh Penguins,2,6,L,,29,42,1,,0,28,48,2,,2,,,,,,,,,,,
1989,WSH,1989-01-07,H,Chicago Blackhawks,6,3,W,,34,23,3,,0,21,46,0,,0,,,,,,,,,,,
1989,WSH,1989-01-10,A,Quebec Nordiques,4,4,T,OT,30,14,0,,0,32,12,3,,0,,,,,,,,,,,
1986,WSH,1986-01-25,A,Minnesota North Stars,6,3,W,,28,16,0,,1,26,12,1,,0,,,,,,,,,,,
1986,WSH,1986-01-28,A,Detroit Red Wings,0,7,L,,26,52,0,,0,37,49,2,,0,,,,,,,,,,,
1990,WSH,1990-01-03,A,New York Rangers,1,2,L,,32,60,0,,0,28,62,0,,0,,,,,,,,,,,
1990,WSH,1990-01-03,A,New York Rangers,1,2,L,,32,60,0,,0,28,62,0,,0,,,,,,,,,,,
1990,WSH,1990-01-05,H,Vancouver Canucks,2,5,L,,34,48,1,,0,28,43,2,,0,,,,,,,,,,,
1987,WSH,1987-01-11,A,Philadelphia Flyers,2,2,T,OT,21,31,1,,0,22,31,0,,0,,,,,,,,,,,
1987,WSH,1987-01-13,H,Winnipeg Jets,2,3,L,,29,4,0,,0,24,6,0,,0,,,,,,,,,,,
1987,WSH,1987-01-15,A,New York Islanders,3,2,W,,32,6,0,,0,38,6,1,,0,,,,,,,,,,,
1988,WSH,1988-01-17,A,Chicago Blackhawks,4,5,L,,38,14,0,,0,25,12,0,,1,,,,,,,,,,,
1988,WSH,1988-01-19,H,New Jersey Devils,6,4,W,,31,10,1,,0,31,14,1,,0,,,,,,,,,,,
1984,WSH,1984-01-13,A,Vancouver Canucks,6,4,W,,28,10,2,,0,16,10,1,,0,,,,,,,,,,,
1984,WSH,1984-01-15,A,Calgary Flames,2,3,L,,32,12,1,,0,28,12,1,,0,,,,,,,,,,,
1982,WSH,1982-01-27,H,New York Rangers,4,5,L,,30,20,1,,0,32,17,0,,0,,,,,,,,,,,
1982,WSH,1982-01-30,H,Chicago Black Hawks,5,2,W,,25,13,2,,0,42,19,1,,0,,,,,,,,,,,
1978,WSH,1978-02-12,A,Philadelphia Flyers,1,4,L,,7,41,1,,0,30,47,0,,1,,,,,,,,,,,
1978,WSH,1978-02-14,H,Vancouver Canucks,2,4,L,,25,28,0,,0,26,38,2,,0,,,,,,,,,,,
1981,WSH,1981-01-31,A,Pittsburgh Penguins,4,4,T,,30,10,2,,0,35,22,2,,0,,,,,,,,,,,
1981,WSH,1981-02-01,H,Edmonton Oilers,7,4,W,,32,8,2,,0,33,10,1,,0,,,,,,,,,,,
1983,WSH,1983-01-29,A,Montreal Canadiens,3,3,T,,19,8,0,,0,38,4,1,,0,,,,,,,,,,,
1983,WSH,1983-02-01,H,Detroit Red Wings,5,2,W,,39,16,1,,0,25,13,0,,0,,,,,,,,,,,
1985,WSH,1985-01-26,A,New York Islanders,5,1,W,,30,12,2,,0,20,16,1,,0,,,,,,,,,,,
1985,WSH,1985-01-27,H,New York Islanders,5,2,W,,25,14,2,,0,25,23,0,,1,,,,,,,,,,,
1980,WSH,1980-02-06,A,Detroit Red Wings,2,2,T,,28,6,0,,0,24,10,0,,0,,,,,,,,,,,
1980,WSH,1980-02-08,A,Winnipeg Jets,6,3,W,,27,15,0,,0,30,23,1,,0,,,,,,,,,,,
1977,WSH,1977-02-09,A,Chicago Black Hawks,4,4,T,,32,44,2,,0,45,39,3,,0,,,,,,,,,,,
1977,WSH,1977-02-10,A,Philadelphia Flyers,2,9,L,,18,15,0,,0,46,15,2,,0,,,,,,,,,,,
1975,WSH,1975-02-25,H,Chicago Black Hawks,2,6,L,,27,32,0,,0,24,36,2,,0,,,,,,,,,,,
1975,WSH,1975-02-26,A,Pittsburgh Penguins,1,3,L,,23,12,0,,0,45,12,2,,0,,,,,,,,,,,
1979,WSH,1979-02-15,A,Colorado Rockies,9,3,W,,34,23,2,,0,29,24,1,,1,,,,,,,,,,,
1979,WSH,1979-02-17,A,Montreal Canadiens,0,2,L,,31,2,0,,0,28,2,0,,0,,,,,,,,,,,
1976,WSH,1976-02-18,A,New York Rangers,4,11,L,,33,13,2,,0,42,15,2,,0,,,,,,,,,,,
1976,WSH,1976-02-18,A,New York Rangers,4,11,L,,33,13,2,,0,42,15,2,,0,,,,,,,,,,,
1976,WSH,1976-02-21,A,Detroit Red Wings,5,1,W,,26,14,2,,0,36,16,0,,0,,,,,,,,,,,
2000,WSH,1999-11-27,A,New York Islanders,4,3,W,,36,12,1,,0,37,8,0,,0,,,,,,,,,,,
2000,WSH,1999-11-29,A,Toronto Maple Leafs,1,3,L,,21,10,0,,1,31,8,0,,0,,,,,,,,,,,
1998,WSH,1997-11-29,A,Boston Bruins,1,1,T,OT,25,14,0,,0,34,4,0,,0,,,,,,,,,,,
1998,WSH,1997-12-02,A,New York Rangers,3,2,W,OT,29,10,2,,0,25,8,1,,0,,,,,,,,,,,
1996,WSH,1995-12-16,H,New York Rangers,3,2,W,,20,19,2,,0,31,13,1,,0,,,,,,,,,,,
1996,WSH,1995-12-18,A,New York Rangers,0,3,L,,30,55,0,,0,30,33,1,,0,,,,,,,,,,,
1994,WSH,1993-12-17,H,Ottawa Senators,11,2,W,,29,47,4,,1,28,48,1,,0,,,,,,,,,,,
1994,WSH,1993-12-18,A,Hartford Whalers,1,4,L,,30,44,0,,0,35,42,0,,0,,,,,,,,,,,
1999,WSH,1998-12-04,H,New York Islanders,5,1,W,,28,10,0,,2,23,6,0,,0,,,,,,,,,,,
1999,WSH,1998-12-05,A,Philadelphia Flyers,1,2,L,,23,13,1,,0,28,11,2,,0,,,,,,,,,,,
1997,WSH,1996-12-07,A,New York Islanders,0,2,L,,24,34,0,,0,23,24,0,,0,,,,,,,,,,,
1997,WSH,1996-12-11,A,San Jose Sharks,2,3,L,,22,25,0,,0,28,21,1,,1,,,,,,,,,,,
1993,WSH,1992-12-18,H,Hartford Whalers,4,3,W,,24,27,2,,0,29,23,0,,0,,,,,,,,,,,
1993,WSH,1992-12-19,A,Boston Bruins,3,4,L,,30,28,1,,0,28,20,2,,0,,,,,,,,,,,
1995,WSH,1995-04-02,H,Boston Bruins,2,1,W,,15,19,0,,0,26,6,0,,0,,,,,,,,,,,
1995,WSH,1995-04-04,A,New York Islanders,5,4,W,,24,15,2,,0,26,11,1,,0,,,,,,,,,,,
1991,WSH,1990-12-28,H,New York Rangers,3,5,L,,21,31,1,,0,31,27,2,,0,,,,,,,,,,,
1991,WSH,1990-12-28,H,New York Rangers,3,5,L,,21,31,1,,0,31,27,2,,0,,,,,,,,,,,
1991,WSH,1990-12-29,A,Quebec Nordiques,3,4,L,,19,13,0,,0,26,9,1,,0,,,,,,,,,,,
1992,WSH,1991-12-29,A,New Jersey Devils,4,3,W,,27,15,1,,0,30,21,1,,1,,,,,,,,,,,
1992,WSH,1992-01-01,H,New York Islanders,8,5,W,,34,21,4,,1,23,15,3,,0,,,,,,,,,,,
1989,WSH,1989-01-11,A,Toronto Maple Leafs,3,2,W,,34,27,0,,1,30,12,1,,0,,,,,,,,,,,
1989,WSH,1989-01-13,H,Edmonton Oilers,5,3,W,,35,15,2,,1,14,15,1,,0,,,,,,,,,,,
1986,WSH,1986-01-29,A,Toronto Maple Leafs,2,5,L,,32,41,2,,0,31,33,1,,0,,,,,,,,,,,
1986,WSH,1986-02-01,H,New Jersey Devils,5,4,W,,38,8,0,,0,18,12,1,,0,,,,,,,,,,,
1990,WSH,1990-01-06,A,Boston Bruins,3,5,L,,28,12,1,,0,30,8,1,,0,,,,,,,,,,,
1990,WSH,1990-01-08,A,Toronto Maple Leafs,6,8,L,,34,63,3,,0,40,64,1,,1,,,,,,,,,,,
1990,WSH,1990-01-10,A,Winnipeg Jets,1,6,L,,27,11,1,,0,40,15,1,,1,,,,,,,,,,,
1987,WSH,1987-01-17,A,Hartford Whalers,6,1,W,,22,24,0,,0,29,19,0,,1,,,,,,,,,,,
1987,WSH,1987-01-18,A,New Jersey Devils,6,1,W,,24,27,1,,0,24,27,0,,0,,,,,,,,,,,
1988,WSH,1988-01-23,H,Buffalo Sabres,3,3,T,OT,29,17,1,,0,21,17,0,,0,,,,,,,,,,,
1988,WSH,1988-01-26,H,Winnipeg Jets,2,3,L,,36,10,1,,0,24,16,1,,0,,,,,,,,,,,
1988,WSH,1988-01-29,H,Montreal Canadiens,4,3,W,,30,15,2,,0,25,43,0,,0,,,,,,,,,,,
1984,WSH,1984-01-17,H,Winnipeg Jets,8,3,W,,43,14,2,,0,24,18,1,,0,,,,,,,,,,,
1984,WSH,1984-01-20,H,Chicago Black Hawks,5,3,W,,31,6,1,,0,25,2,0,,0,,,,,,,,,,,
1982,WSH,1982-01-31,H,Pittsburgh Penguins,8,3,W,,32,51,2,,1,24,55,1,,1,,,,,,,,,,,
1982,WSH,1982-02-02,A,New York Islanders,6,7,L,,29,8,4,,0,34,16,1,,0,,,,,,,,,,,
1978,WSH,1978-02-17,H,Montreal Canadiens,2,8,L,,21,2,0,,0,40,0,0,,0,,,,,,,,,,,
1978,WSH,1978-02-19,H,Minnesota North Stars,2,1,W,,28,31,0,,0,26,27,1,,0,,,,,,,,,,,
1981,WSH,1981-02-03,A,Vancouver Canucks,3,3,T,,22,12,1,,0,41,14,1,,0,,,,,,,,,,,
1981,WSH,1981-02-05,A,Calgary Flames,2,5,L,,32,9,1,,0,38,13,0,,0,,,,,,,,,,,
1983,WSH,1983-02-03,H,Minnesota North Stars,3,1,W,,14,17,1,,0,19,19,0,,0,,,,,,,,,,,
1983,WSH,1983-02-05,H,New Jersey Devils,5,4,W,,39,4,3,,0,29,10,1,,0,,,,,,,,,,,
1985,WSH,1985-01-29,A,Detroit Red Wings,3,4,L,,27,30,0,,0,24,20,0,,1,,,,,,,,,,,
1985,WSH,1985-02-01,H,Toronto Maple Leafs,3,3,T,OT,40,4,0,,0,17,8,2,,0,,,,,,,,,,,
1980,WSH,1980-02-12,A,Los Angeles Kings,5,2,W,,28,4,2,,0,19,8,0,,0,,,,,,,,,,,
1980,WSH,1980-02-15,A,Edmonton Oilers,2,8,L,,18,15,0,,0,34,21,2,,0,,,,,,,,,,,
1977,WSH,1977-02-12,A,Toronto Maple Leafs,0,10,L,,30,15,0,,0,37,13,3,,1,,,,,,,,,,,
1975,WSH,1975-03-01,A,Toronto Maple Leafs,4,5,L,,24,13,2,,0,49,13,1,,0,,,,,,,,,,,
1975,WSH,1975-03-02,H,Vancouver Canucks,3,7,L,,22,14,2,,0,33,24,1,,0,,,,,,,,,,,
1979,WSH,1979-02-18,A,New York Rangers,6,6,T,,30,17,1,,0,32,11,0,,0,,,,,,,,,,,
1979,WSH,1979-02-20,A,Atlanta Flames,3,5,L,,27,11,0,,0,34,17,1,,0,,,,,,,,,,,
1976,WSH,1976-02-22,H,New York Islanders,0,4,L,,29,6,0,,0,32,6,1,,0,,,,,,,,,,,
1976,WSH,1976-02-24,H,Philadelphia Flyers,5,5,T,,19,23,2,,0,41,35,1,,0,,,,,,,,,,,
2000,WSH,1999-12-02,H,Boston Bruins,2,2,T,OT,36,4,0,,0,27,4,0,,0,,,,,,,,,,,
2000,WSH,1999-12-04,A,Florida Panthers,1,2,L,,36,8,1,,0,14,8,0,,0,,,,,,,,,,,
1998,WSH,1997-12-05,H,Florida Panthers,3,2,W,OT,30,20,1,,0,28,14,1,,0,,,,,,,,,,,
1998,WSH,1997-12-07,A,Florida Panthers,4,5,L,,28,21,1,,0,23,19,1,,0,,,,,,,,,,,
1996,WSH,1995-12-22,H,Edmonton Oilers,6,3,W,,39,12,1,,1,20,12,1,,1,,,,,,,,,,,
1996,WSH,1995-12-23,A,New York Islanders,1,3,L,,22,10,1,,0,20,8,1,,0,,,,,,,,,,,
1994,WSH,1993-12-21,A,Philadelphia Flyers,4,1,W,,27,29,1,,0,29,37,0,,0,,,,,,,,,,,
1994,WSH,1993-12-23,H,New York Rangers,0,1,L,,20,24,0,,0,24,28,0,,0,,,,,,,,,,,
1999,WSH,1998-12-09,A,Los Angeles Kings,1,2,L,,33,37,0,,0,22,21,0,,0,,,,,,,,,,,
1999,WSH,1998-12-11,A,Mighty Ducks of Anaheim,0,1,L,,31,8,0,,0,24,4,1,,0,,,,,,,,,,,
1997,WSH,1996-12-13,A,Mighty Ducks of Anaheim,4,5,L,,37,33,1,,1,26,33,1,,0,,,,,,,,,,,
1997,WSH,1996-12-14,A,Los Angeles Kings,4,4,T,OT,44,14,1,,0,31,12,0,,0,,,,,,,,,,,
1993,WSH,1992-12-21,A,Ottawa Senators,4,3,W,,28,10,2,,0,23,12,1,,0,,,,,,,,,,,
1993,WSH,1992-12-23,A,Buffalo Sabres,1,4,L,,34,16,0,,0,31,12,0,,0,,,,,,,,,,,
1995,WSH,1995-04-08,H,Philadelphia Flyers,1,3,L,,27,10,0,,0,30,12,0,,0,,,,,,,,,,,
1995,WSH,1995-04-11,A,Pittsburgh Penguins,1,3,L,,30,38,0,,0,33,22,2,,0,,,,,,,,,,,
1991,WSH,1991-01-01,H,New Jersey Devils,4,3,W,,34,21,1,,0,19,23,0,,0,,,,,,,,,,,
1991,WSH,1991-01-04,H,Philadelphia Flyers,3,3,T,OT,28,10,0,,0,24,18,0,,0,,,,,,,,,,,
1992,WSH,1992-01-01,H,New York Islanders,8,5,W,,34,21,4,,1,23,15,3,,0,,,,,,,,,,,
1992,WSH,1992-01-03,H,Vancouver Canucks,3,3,T,OT,30,33,0,,0,28,29,1,,0,,,,,,,,,,,
1992,WSH,1992-01-04,A,Hartford Whalers,2,2,T,OT,33,12,2,,0,26,14,0,,0,,,,,,,,,,,
1989,WSH,1989-01-15,H,Boston Bruins,3,4,L,,36,11,0,,0,24,19,1,,0,,,,,,,,,,,
1989,WSH,1989-01-20,H,New Jersey Devils,5,6,L,OT,24,61,1,,0,47,63,1,,0,,,,,,,,,,,
1986,WSH,1986-02-02,A,Hartford Whalers,5,4,W,,36,24,2,,0,28,24,1,,0,,,,,,,,,,,
1986,WSH,1986-02-07,H,Montreal Canadiens,3,2,W,,22,8,1,,0,21,6,1,,0,,,,,,,,,,,
1990,WSH,1990-01-12,H,Pittsburgh Penguins,4,6,L,,38,12,0,,0,24,14,0,,0,,,,,,,,,,,
1990,WSH,1990-01-13,A,New York Islanders,2,4,L,,31,19,0,,0,42,23,2,,1,,,,,,,,,,,
