year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1990,VAN,1989-10-05,H,Edmonton Oilers,1,4,L,,34,14,0,,0,20,33,2,,0,,,,,,,,,,,
1989,VAN,1988-10-06,H,Winnipeg Jets,2,2,T,OT,25,14,0,,0,31,16,1,,1,,,,,,,,,,,
1992,VAN,1991-10-04,H,San Jose Sharks,4,3,W,,52,30,2,,0,22,36,1,,0,,,,,,,,,,,
1984,VAN,1983-10-11,A,St. Louis Blues,2,3,L,,31,6,0,,0,24,12,2,,0,,,,,,,,,,,
1984,VAN,1983-10-12,A,Chicago Black Hawks,1,2,L,,35,8,1,,0,29,21,2,,0,,,,,,,,,,,
1985,VAN,1984-10-17,A,Pittsburgh Penguins,3,4,L,,45,38,0,,0,26,24,1,,0,,,,,,,,,,,
1985,VAN,1984-10-18,A,Philadelphia Flyers,2,13,L,,19,103,1,,0,58,59,4,,0,,,,,,,,,,,
1985,VAN,1984-10-20,A,Hartford Whalers,2,3,L,,21,46,0,,0,32,30,1,,0,,,,,,,,,,,
1988,VAN,1987-10-10,H,New York Islanders,1,7,L,,22,26,0,,0,31,24,4,,0,,,,,,,,,,,
1988,VAN,1987-10-12,H,Detroit Red Wings,2,3,L,,26,13,1,,0,19,21,1,,0,,,,,,,,,,,
1987,VAN,1986-10-13,H,Quebec Nordiques,1,7,L,,28,44,1,,0,36,24,5,,0,,,,,,,,,,,
1987,VAN,1986-10-15,A,New Jersey Devils,2,3,L,,25,27,1,,0,21,23,1,,0,,,,,,,,,,,
1972,VAN,1971-11-10,A,Pittsburgh Penguins,1,3,L,,26,19,0,,0,28,11,1,,0,,,,,,,,,,,
1972,VAN,1971-11-11,A,Philadelphia Flyers,3,4,L,,21,34,1,,0,35,28,1,,0,,,,,,,,,,,
1972,VAN,1971-11-13,A,Toronto Maple Leafs,2,2,T,,25,14,2,,0,40,14,0,,0,,,,,,,,,,,
1986,VAN,1985-10-16,H,Boston Bruins,3,3,T,OT,23,17,2,,0,24,19,0,,0,,,,,,,,,,,
1986,VAN,1985-10-18,H,Los Angeles Kings,5,4,W,,33,21,2,,0,32,25,0,,0,,,,,,,,,,,
1982,VAN,1981-10-17,A,Montreal Canadiens,4,10,L,,39,11,3,,0,45,13,2,,0,,,,,,,,,,,
1982,VAN,1981-10-19,A,Quebec Nordiques,3,6,L,,29,22,1,,0,28,20,1,,1,,,,,,,,,,,
1980,VAN,1979-10-21,A,Buffalo Sabres,3,3,T,,22,23,1,,0,34,21,0,,0,,,,,,,,,,,
1980,VAN,1979-10-24,H,Toronto Maple Leafs,5,1,W,,30,49,1,,0,26,32,0,,0,,,,,,,,,,,
1981,VAN,1980-10-24,H,Boston Bruins,3,2,W,,24,17,1,,0,20,13,2,,0,,,,,,,,,,,
1981,VAN,1980-10-26,H,Toronto Maple Leafs,8,5,W,,32,17,2,,0,26,21,2,,0,,,,,,,,,,,
1978,VAN,1977-11-06,A,Philadelphia Flyers,2,3,L,,30,6,1,,0,46,8,0,,0,,,,,,,,,,,
1978,VAN,1977-11-08,A,Colorado Rockies,2,6,L,,22,12,0,,0,33,12,0,,1,,,,,,,,,,,
1975,VAN,1974-11-05,H,New York Rangers,2,1,W,,29,10,0,,0,27,22,0,,0,,,,,,,,,,,
1975,VAN,1974-11-07,A,Kansas City Scouts,6,4,W,,27,8,1,,0,37,14,2,,0,,,,,,,,,,,
1979,VAN,1978-10-29,A,Philadelphia Flyers,5,2,W,,30,6,1,,0,35,8,0,,0,,,,,,,,,,,
1979,VAN,1978-11-01,A,Chicago Black Hawks,1,0,W,,23,9,0,,0,21,11,0,,0,,,,,,,,,,,
1971,VAN,1970-11-11,A,Toronto Maple Leafs,4,2,W,,34,6,0,,0,38,6,0,,0,,,,,,,,,,,
1971,VAN,1970-11-14,A,Minnesota North Stars,3,3,T,,36,4,1,,0,30,8,1,,0,,,,,,,,,,,
1974,VAN,1973-11-17,H,Philadelphia Flyers,2,2,T,,25,8,1,,0,26,18,2,,0,,,,,,,,,,,
1974,VAN,1973-11-21,A,Pittsburgh Penguins,4,5,L,,28,26,2,,1,36,8,2,,0,,,,,,,,,,,
