year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2000,EDM,1999-12-04,H,Vancouver Canucks,3,2,W,,30,23,1,,0,25,15,2,,0,,,,,,,,,,,
1990,EDM,1989-12-17,A,Chicago Blackhawks,5,6,L,,19,16,0,,0,28,26,2,,0,,,,,,,,,,,
1990,EDM,1989-12-19,A,Minnesota North Stars,5,0,W,,25,24,0,,2,22,33,,,,,,,,,,,,,,
1997,EDM,1996-12-15,A,Florida Panthers,3,6,L,,28,23,0,,0,23,19,1,,1,,,,,,,,,,,
1997,EDM,1996-12-18,H,Colorado Avalanche,4,4,T,OT,36,6,2,,0,41,10,0,,0,,,,,,,,,,,
1995,EDM,1995-04-13,A,Vancouver Canucks,6,4,W,,31,20,1,,1,34,18,2,,0,,,,,,,,,,,
1993,EDM,1992-12-31,A,Winnipeg Jets,2,3,L,,24,10,1,,0,34,12,1,,0,,,,,,,,,,,
1991,EDM,1991-01-12,A,New Jersey Devils,5,4,W,OT,21,32,3,,0,36,20,0,,0,,,,,,,,,,,
1991,EDM,1991-01-13,A,Philadelphia Flyers,5,3,W,,24,12,0,,0,38,10,1,,0,,,,,,,,,,,
1986,EDM,1986-01-27,A,Chicago Black Hawks,4,3,W,,29,6,0,,0,34,4,1,,0,,,,,,,,,,,
1986,EDM,1986-01-29,A,St. Louis Blues,5,5,T,OT,43,16,1,,0,32,9,1,,0,,,,,,,,,,,
1989,EDM,1989-01-16,A,Chicago Blackhawks,2,2,T,OT,29,17,1,,0,34,17,0,,0,,,,,,,,,,,
1981,EDM,1981-02-06,H,Winnipeg Jets,10,4,W,,41,12,1,,0,23,2,1,,0,,,,,,,,,,,
1981,EDM,1981-02-08,H,Calgary Flames,4,10,L,,46,8,1,,0,22,12,3,,0,,,,,,,,,,,
1980,EDM,1980-02-20,A,New York Rangers,1,4,L,,22,17,0,,0,33,15,2,,0,,,,,,,,,,,
1982,EDM,1982-01-27,A,Chicago Black Hawks,3,3,T,,34,20,1,,1,29,16,2,,0,,,,,,,,,,,
1982,EDM,1982-01-29,H,Buffalo Sabres,3,1,W,,42,6,0,,0,29,8,0,,0,,,,,,,,,,,
1984,EDM,1984-01-21,A,Los Angeles Kings,6,3,W,,38,35,2,,1,34,35,2,,1,,,,,,,,,,,
1984,EDM,1984-01-25,A,Vancouver Canucks,6,4,W,,29,12,1,,1,32,12,0,,1,,,,,,,,,,,
1985,EDM,1985-02-06,A,Winnipeg Jets,2,6,L,,35,12,0,,1,34,12,1,,0,,,,,,,,,,,
1987,EDM,1987-01-30,H,Minnesota North Stars,2,2,T,OT,33,15,0,,0,29,15,0,,0,,,,,,,,,,,
1987,EDM,1987-02-01,A,Chicago Blackhawks,4,6,L,,34,8,0,,0,31,2,1,,0,,,,,,,,,,,
1983,EDM,1983-01-22,A,Vancouver Canucks,3,4,L,,34,19,1,,0,25,15,1,,0,,,,,,,,,,,
1983,EDM,1983-01-23,H,Los Angeles Kings,8,6,W,,41,19,1,,0,31,15,2,,0,,,,,,,,,,,
1992,EDM,1991-12-12,A,San Jose Sharks,3,6,L,,32,16,0,,0,29,16,2,,0,,,,,,,,,,,
1992,EDM,1991-12-14,H,Winnipeg Jets,7,5,W,,31,34,1,,0,36,23,1,,1,,,,,,,,,,,
1998,EDM,1997-11-19,A,Dallas Stars,2,3,L,,15,21,1,,0,29,17,2,,0,,,,,,,,,,,
1998,EDM,1997-11-20,A,St. Louis Blues,3,0,W,,19,34,1,,0,22,35,,,,,,,,,,,,,,
1996,EDM,1995-12-02,H,St. Louis Blues,3,7,L,,34,18,1,,0,23,22,3,,0,,,,,,,,,,,
2003,EDM,2002-12-05,A,Tampa Bay Lightning,2,3,L,,27,4,1,,0,21,10,1,,0,,,,,,,,,,,
2003,EDM,2002-12-07,A,Florida Panthers,4,0,W,,29,22,1,,0,22,30,,,,,,,,,,,,,,
2006,EDM,2005-11-14,A,Colorado Avalanche,5,2,W,,22,12,2,,0,33,10,2,,0,,,,,,,,,,,
2006,EDM,2005-11-14,A,Colorado Avalanche,5,2,W,,22,12,2,,0,33,10,2,,0,,,,,,,,,,,
2006,EDM,2005-11-17,H,Detroit Red Wings,6,5,W,OT,28,12,3,,1,28,16,2,,0,,,,,,,,,,,
2004,EDM,2003-11-26,A,Detroit Red Wings,1,7,L,,16,31,0,,0,43,11,4,,0,,,,,,,,,,,
2004,EDM,2003-11-28,H,Colorado Avalanche,1,4,L,,41,8,1,,0,27,14,1,,1,,,,,,,,,,,
1994,EDM,1993-12-01,H,Philadelphia Flyers,3,1,W,,31,21,0,,0,25,36,0,,0,,,,,,,,,,,
1994,EDM,1993-12-05,A,Dallas Stars,3,4,L,,32,24,0,,0,36,32,1,,0,,,,,,,,,,,
1988,EDM,1988-01-25,A,Pittsburgh Penguins,6,4,W,,29,40,1,,1,26,33,2,,0,,,,,,,,,,,
1988,EDM,1988-01-29,H,Calgary Flames,4,5,L,,32,41,2,,0,24,57,2,,0,,,,,,,,,,,
1988,EDM,1988-01-30,H,Hartford Whalers,5,2,W,,34,41,1,,1,34,29,0,,1,,,,,,,,,,,
2001,EDM,2000-12-03,H,San Jose Sharks,3,3,T,OT,24,15,1,,0,21,23,0,,0,,,,,,,,,,,
2001,EDM,2000-12-06,H,Nashville Predators,4,0,W,,24,10,2,,0,18,10,,,,,,,,,,,,,,
2002,EDM,2001-11-29,A,Los Angeles Kings,3,1,W,,30,25,2,,0,18,19,1,,0,,,,,,,,,,,
2002,EDM,2001-12-01,H,Dallas Stars,4,6,L,,33,4,1,,0,24,6,2,,0,,,,,,,,,,,
1999,EDM,1998-12-15,A,Carolina Hurricanes,0,3,L,,29,8,0,,0,24,4,0,,0,,,,,,,,,,,
1999,EDM,1998-12-18,A,Tampa Bay Lightning,4,1,W,,38,14,0,,0,23,12,0,,0,,,,,,,,,,,
2000,EDM,1999-12-06,A,Chicago Blackhawks,1,5,L,,25,18,0,,0,21,22,2,,0,,,,,,,,,,,
2000,EDM,1999-12-08,A,New York Rangers,1,2,L,OT,38,8,0,,0,35,10,0,,0,,,,,,,,,,,
1990,EDM,1989-12-21,H,Winnipeg Jets,3,2,W,,22,15,0,,0,29,15,0,,0,,,,,,,,,,,
1990,EDM,1989-12-23,H,Calgary Flames,2,1,W,,22,27,0,,0,23,13,0,,0,,,,,,,,,,,
1997,EDM,1996-12-20,H,New Jersey Devils,2,3,L,,32,18,0,,0,20,16,1,,0,,,,,,,,,,,
1997,EDM,1996-12-22,H,Detroit Red Wings,2,6,L,,34,25,0,,0,29,15,2,,0,,,,,,,,,,,
1995,EDM,1995-04-15,H,Calgary Flames,2,4,L,,33,42,2,,0,30,72,1,,1,,,,,,,,,,,
1995,EDM,1995-04-17,A,Winnipeg Jets,6,5,W,,30,8,1,,0,34,8,1,,0,,,,,,,,,,,
1993,EDM,1993-01-02,H,Tampa Bay Lightning,2,1,W,,32,14,1,,0,30,12,0,,0,,,,,,,,,,,
1993,EDM,1993-01-02,H,Tampa Bay Lightning,2,1,W,,32,14,1,,0,30,12,0,,0,,,,,,,,,,,
1993,EDM,1993-01-03,H,Philadelphia Flyers,2,2,T,OT,33,16,0,,0,22,28,1,,0,,,,,,,,,,,
1991,EDM,1991-01-15,A,New York Rangers,2,2,T,OT,24,14,0,,0,33,10,0,,0,,,,,,,,,,,
1991,EDM,1991-01-17,A,New York Islanders,6,1,W,,20,14,1,,0,22,12,1,,0,,,,,,,,,,,
1986,EDM,1986-01-31,H,Calgary Flames,7,4,W,,33,13,3,,0,32,10,2,,1,,,,,,,,,,,
1986,EDM,1986-02-01,A,Calgary Flames,4,4,T,OT,36,51,1,,1,46,47,1,,0,,,,,,,,,,,
1989,EDM,1989-01-18,A,Winnipeg Jets,9,4,W,,32,14,1,,0,28,23,1,,0,,,,,,,,,,,
1989,EDM,1989-01-20,H,Philadelphia Flyers,1,1,T,OT,24,15,1,,0,32,29,1,,0,,,,,,,,,,,
1981,EDM,1981-02-13,H,Quebec Nordiques,2,4,L,,29,16,0,,0,28,14,3,,0,,,,,,,,,,,
1981,EDM,1981-02-15,H,Buffalo Sabres,2,2,T,,27,15,0,,0,23,13,0,,0,,,,,,,,,,,
1980,EDM,1980-02-20,A,New York Rangers,1,4,L,,22,17,0,,0,33,15,2,,0,,,,,,,,,,,
1980,EDM,1980-02-22,A,Colorado Rockies,1,3,L,,23,17,0,,0,24,29,1,,0,,,,,,,,,,,
1980,EDM,1980-02-24,H,Boston Bruins,2,4,L,,25,8,0,,0,29,13,1,,0,,,,,,,,,,,
1982,EDM,1982-01-31,H,Philadelphia Flyers,7,4,W,,39,6,1,,0,31,4,0,,0,,,,,,,,,,,
1982,EDM,1982-02-03,H,Montreal Canadiens,3,6,L,,22,13,0,,0,37,11,1,,0,,,,,,,,,,,
1984,EDM,1984-01-27,H,New Jersey Devils,3,3,T,OT,39,6,0,,0,30,4,1,,0,,,,,,,,,,,
1984,EDM,1984-01-28,H,Los Angeles Kings,2,4,L,,28,8,0,,0,36,14,0,,0,,,,,,,,,,,
1985,EDM,1985-02-08,A,Minnesota North Stars,5,3,W,,35,16,1,,0,31,14,2,,0,,,,,,,,,,,
1985,EDM,1985-02-09,A,Detroit Red Wings,6,5,W,,34,15,0,,0,39,15,1,,0,,,,,,,,,,,
1987,EDM,1987-02-03,A,St. Louis Blues,4,2,W,,37,20,1,,0,23,8,1,,0,,,,,,,,,,,
1987,EDM,1987-02-04,A,Minnesota North Stars,6,5,W,OT,25,22,1,,0,27,27,1,,0,,,,,,,,,,,
1983,EDM,1983-01-26,H,Toronto Maple Leafs,6,6,T,,38,9,1,,0,36,15,2,,0,,,,,,,,,,,
1983,EDM,1983-01-29,H,Calgary Flames,5,4,W,,27,40,1,,0,24,42,1,,0,,,,,,,,,,,
1992,EDM,1991-12-15,H,Detroit Red Wings,1,4,L,,29,6,0,,0,27,12,1,,0,,,,,,,,,,,
1992,EDM,1991-12-18,A,Toronto Maple Leafs,7,5,W,,28,19,2,,0,38,17,0,,0,,,,,,,,,,,
1998,EDM,1997-11-22,A,Ottawa Senators,1,0,W,,19,16,0,,0,26,16,,,,,,,,,,,,,,
1998,EDM,1997-11-25,H,Chicago Blackhawks,2,2,T,OT,31,16,2,,0,23,34,1,,0,,,,,,,,,,,
1996,EDM,1995-12-05,A,Vancouver Canucks,2,6,L,,25,33,0,,0,26,16,1,,0,,,,,,,,,,,
1996,EDM,1995-12-07,A,Colorado Avalanche,5,3,W,,31,28,2,,0,27,34,1,,0,,,,,,,,,,,
2003,EDM,2002-12-08,A,Atlanta Thrashers,3,0,W,,21,31,1,,0,15,17,,,,,,,,,,,,,,
2003,EDM,2002-12-11,H,Carolina Hurricanes,4,1,W,,31,23,1,,1,37,23,1,,0,,,,,,,,,,,
2006,EDM,2005-11-19,H,Chicago Blackhawks,3,4,L,,36,16,2,,0,25,35,1,,0,,,,,,,,,,,
2006,EDM,2005-11-21,H,San Jose Sharks,2,1,W,SO,21,14,0,,0,22,10,1,,0,,,,,,,,,,,
2004,EDM,2003-11-30,H,San Jose Sharks,1,2,L,,36,2,0,,0,21,6,1,,0,,,,,,,,,,,
2004,EDM,2003-12-03,H,Minnesota Wild,0,1,L,,34,8,0,,0,31,6,1,,0,,,,,,,,,,,
1994,EDM,1993-12-07,A,New York Islanders,4,4,T,OT,39,12,0,,0,39,8,0,,0,,,,,,,,,,,
1994,EDM,1993-12-08,A,New York Rangers,1,1,T,OT,38,14,0,,0,46,10,0,,0,,,,,,,,,,,
1988,EDM,1988-02-03,H,New Jersey Devils,8,5,W,,37,53,1,,0,36,42,1,,0,,,,,,,,,,,
1988,EDM,1988-02-06,A,Los Angeles Kings,2,7,L,,37,35,0,,0,28,35,0,,0,,,,,,,,,,,
2001,EDM,2000-12-09,H,Los Angeles Kings,2,4,L,,24,8,1,,0,26,12,1,,0,,,,,,,,,,,
2001,EDM,2000-12-13,A,Dallas Stars,2,5,L,,16,29,0,,0,28,8,1,,1,,,,,,,,,,,
2002,EDM,2001-12-05,H,Mighty Ducks of Anaheim,3,2,W,OT,45,15,0,,0,27,15,0,,0,,,,,,,,,,,
2002,EDM,2001-12-07,A,Dallas Stars,0,5,L,,24,15,0,,0,17,17,0,,0,,,,,,,,,,,
1999,EDM,1998-12-19,A,Florida Panthers,1,3,L,,30,8,0,,0,26,10,0,,0,,,,,,,,,,,
1999,EDM,1998-12-23,H,San Jose Sharks,3,5,L,,23,34,0,,0,20,22,0,,0,,,,,,,,,,,
1999,EDM,1998-12-27,H,Vancouver Canucks,3,0,W,,34,25,1,,1,25,27,,,,,,,,,,,,,,
2000,EDM,1999-12-09,A,Boston Bruins,2,2,T,OT,21,20,0,,0,37,14,1,,0,,,,,,,,,,,
2000,EDM,1999-12-11,A,New Jersey Devils,3,1,W,,23,6,0,,0,30,6,0,,0,,,,,,,,,,,
1990,EDM,1989-12-27,H,Philadelphia Flyers,2,1,W,,31,30,0,,0,22,28,0,,0,,,,,,,,,,,
1990,EDM,1989-12-29,H,Montreal Canadiens,6,2,W,,33,12,1,,1,34,18,2,,0,,,,,,,,,,,
1997,EDM,1996-12-23,A,Vancouver Canucks,7,0,W,,31,18,1,,0,26,36,,,,,,,,,,,,,,
1997,EDM,1996-12-27,H,Philadelphia Flyers,4,6,L,,39,4,1,,0,31,8,0,,0,,,,,,,,,,,
1995,EDM,1995-04-17,A,Winnipeg Jets,6,5,W,,30,8,1,,0,34,8,1,,0,,,,,,,,,,,
1995,EDM,1995-04-19,H,Los Angeles Kings,2,0,W,,28,10,1,,0,28,20,,,,,,,,,,,,,,
1995,EDM,1995-04-21,A,Los Angeles Kings,3,3,T,OT,25,16,1,,1,34,26,1,,0,,,,,,,,,,,
1993,EDM,1993-01-05,A,St. Louis Blues,1,6,L,,25,25,0,,1,36,17,2,,0,,,,,,,,,,,
1993,EDM,1993-01-07,A,Chicago Blackhawks,3,3,T,OT,24,12,1,,0,39,12,1,,0,,,,,,,,,,,
1991,EDM,1991-01-22,H,Los Angeles Kings,4,2,W,,22,19,0,,0,26,19,1,,0,,,,,,,,,,,
1991,EDM,1991-01-23,A,Vancouver Canucks,5,6,L,,27,32,1,,1,36,19,3,,0,,,,,,,,,,,
1986,EDM,1986-02-06,A,New Jersey Devils,6,4,W,,31,8,3,,0,35,8,1,,0,,,,,,,,,,,
1986,EDM,1986-02-08,A,Washington Capitals,4,5,L,OT,35,15,1,,0,40,13,1,,1,,,,,,,,,,,
1989,EDM,1989-01-21,H,Pittsburgh Penguins,4,7,L,,23,8,1,,0,28,4,2,,0,,,,,,,,,,,
1989,EDM,1989-01-23,H,New York Rangers,2,3,L,,24,6,1,,1,19,6,1,,0,,,,,,,,,,,
1981,EDM,1981-02-18,H,St. Louis Blues,9,2,W,,37,31,1,,1,30,31,2,,0,,,,,,,,,,,
1981,EDM,1981-02-20,H,Boston Bruins,1,5,L,,24,22,0,,0,25,26,2,,0,,,,,,,,,,,
1980,EDM,1980-02-27,A,Chicago Black Hawks,5,2,W,,26,6,0,,0,38,4,1,,0,,,,,,,,,,,
1980,EDM,1980-02-29,H,Buffalo Sabres,2,4,L,,26,46,1,,1,35,30,3,,0,,,,,,,,,,,
1982,EDM,1982-02-06,H,Toronto Maple Leafs,5,1,W,,36,8,0,,0,19,14,1,,0,,,,,,,,,,,
1982,EDM,1982-02-07,H,New York Rangers,8,4,W,,43,18,1,,1,27,18,2,,0,,,,,,,,,,,
1984,EDM,1984-02-03,H,Calgary Flames,10,5,W,,37,39,3,,1,39,33,2,,1,,,,,,,,,,,
1984,EDM,1984-02-05,A,Washington Capitals,2,9,L,,18,10,0,,0,39,6,1,,0,,,,,,,,,,,
1985,EDM,1985-02-15,A,New York Rangers,7,8,L,,34,13,2,,0,43,17,1,,0,,,,,,,,,,,
1985,EDM,1985-02-16,A,Philadelphia Flyers,4,5,L,,33,18,0,,0,37,8,1,,0,,,,,,,,,,,
1985,EDM,1985-02-18,A,Buffalo Sabres,6,4,W,,21,14,1,,0,30,10,1,,0,,,,,,,,,,,
1987,EDM,1987-02-06,H,New York Islanders,3,3,T,OT,27,17,1,,0,31,19,1,,0,,,,,,,,,,,
1987,EDM,1987-02-08,H,St. Louis Blues,6,2,W,,33,38,1,,1,20,27,1,,0,,,,,,,,,,,
1983,EDM,1983-01-30,H,New York Islanders,2,4,L,,36,15,0,,0,37,29,1,,1,,,,,,,,,,,
1983,EDM,1983-02-03,H,Los Angeles Kings,4,7,L,,31,54,3,,0,29,76,4,,1,,,,,,,,,,,
1983,EDM,1983-02-04,H,Montreal Canadiens,7,3,W,,34,30,1,,0,51,24,2,,1,,,,,,,,,,,
1992,EDM,1991-12-20,A,Buffalo Sabres,4,4,T,OT,29,27,2,,0,43,28,1,,1,,,,,,,,,,,
1992,EDM,1991-12-21,A,Boston Bruins,3,6,L,,30,14,0,,0,39,6,2,,0,,,,,,,,,,,
1992,EDM,1991-12-23,H,Calgary Flames,5,3,W,,29,28,2,,0,24,35,2,,0,,,,,,,,,,,
1998,EDM,1997-11-28,H,Mighty Ducks of Anaheim,1,3,L,,33,30,0,,0,15,20,1,,1,,,,,,,,,,,
1998,EDM,1997-11-30,H,San Jose Sharks,6,1,W,,30,45,1,,0,20,49,0,,0,,,,,,,,,,,
1996,EDM,1995-12-09,A,San Jose Sharks,4,2,W,,29,46,2,,0,16,46,0,,0,,,,,,,,,,,
1996,EDM,1995-12-10,A,Mighty Ducks of Anaheim,3,1,W,,35,10,0,,1,33,12,0,,0,,,,,,,,,,,
2003,EDM,2002-12-13,H,Colorado Avalanche,4,3,W,OT,27,21,2,,0,24,12,1,,1,,,,,,,,,,,
2003,EDM,2002-12-14,H,Vancouver Canucks,3,6,L,,26,24,0,,0,29,22,4,,0,,,,,,,,,,,
2006,EDM,2005-11-23,A,Minnesota Wild,4,3,W,,28,19,0,,0,25,11,2,,0,,,,,,,,,,,
2006,EDM,2005-11-25,A,Calgary Flames,2,1,W,SO,34,10,0,,0,28,10,0,,0,,,,,,,,,,,
2004,EDM,2003-12-06,H,Pittsburgh Penguins,4,3,W,,42,8,0,,0,27,10,2,,0,,,,,,,,,,,
2004,EDM,2003-12-09,H,Carolina Hurricanes,2,3,L,,27,10,1,,0,25,12,1,,0,,,,,,,,,,,
1994,EDM,1993-12-11,A,New Jersey Devils,2,5,L,,31,14,1,,0,38,16,1,,0,,,,,,,,,,,
1994,EDM,1993-12-12,A,Philadelphia Flyers,2,1,W,,33,32,1,,0,34,23,1,,0,,,,,,,,,,,
1988,EDM,1988-02-11,A,Vancouver Canucks,7,2,W,,26,16,0,,0,18,14,0,,0,,,,,,,,,,,
1988,EDM,1988-02-12,H,Boston Bruins,4,7,L,,29,61,1,,0,31,41,1,,0,,,,,,,,,,,
2001,EDM,2000-12-14,A,Nashville Predators,6,2,W,,32,25,1,,0,38,17,2,,0,,,,,,,,,,,
2001,EDM,2000-12-16,A,Washington Capitals,0,4,L,,14,4,0,,0,30,10,0,,1,,,,,,,,,,,
2002,EDM,2001-12-08,A,Nashville Predators,2,2,T,OT,23,24,0,,0,22,30,0,,1,,,,,,,,,,,
2002,EDM,2001-12-11,A,San Jose Sharks,4,5,L,OT,38,6,2,,2,29,8,2,,0,,,,,,,,,,,
1999,EDM,1998-12-29,H,Montreal Canadiens,2,5,L,,22,12,0,,0,34,8,1,,0,,,,,,,,,,,
1999,EDM,1999-01-03,H,Philadelphia Flyers,3,3,T,OT,29,8,1,,0,26,10,0,,0,,,,,,,,,,,
2000,EDM,1999-12-14,A,New York Islanders,4,2,W,,31,19,1,,0,26,15,0,,0,,,,,,,,,,,
2000,EDM,1999-12-15,A,Detroit Red Wings,1,5,L,,28,9,0,,0,30,7,0,,0,,,,,,,,,,,
1990,EDM,1989-12-31,A,Winnipeg Jets,2,3,L,,27,26,0,,0,31,44,1,,0,,,,,,,,,,,
1990,EDM,1989-12-31,A,Winnipeg Jets,2,3,L,,27,26,0,,0,31,44,1,,0,,,,,,,,,,,
1990,EDM,1990-01-02,A,St. Louis Blues,6,4,W,,24,15,1,,0,32,11,1,,0,,,,,,,,,,,
1997,EDM,1996-12-28,H,San Jose Sharks,5,3,W,,31,43,0,,0,20,46,1,,0,,,,,,,,,,,
1997,EDM,1996-12-30,H,Los Angeles Kings,2,1,W,,38,6,0,,0,22,14,0,,0,,,,,,,,,,,
1997,EDM,1996-12-30,H,Los Angeles Kings,2,1,W,,38,6,0,,0,22,14,0,,0,,,,,,,,,,,
1995,EDM,1995-04-22,A,Vancouver Canucks,1,6,L,,38,77,1,,0,32,73,2,,2,,,,,,,,,,,
1995,EDM,1995-04-25,A,Winnipeg Jets,5,3,W,,31,14,1,,0,38,12,0,,0,,,,,,,,,,,
1993,EDM,1993-01-09,A,Washington Capitals,3,4,L,,22,12,1,,0,30,8,1,,0,,,,,,,,,,,
1993,EDM,1993-01-10,A,Philadelphia Flyers,0,4,L,,29,25,0,,0,31,27,0,,0,,,,,,,,,,,
1991,EDM,1991-01-25,H,New York Rangers,3,4,L,,30,52,1,,0,26,35,0,,0,,,,,,,,,,,
1991,EDM,1991-01-27,A,Winnipeg Jets,3,2,W,,27,25,0,,0,33,19,1,,0,,,,,,,,,,,
1986,EDM,1986-02-09,A,Buffalo Sabres,2,4,L,,21,20,1,,0,32,16,1,,0,,,,,,,,,,,
1986,EDM,1986-02-11,A,Detroit Red Wings,3,2,W,,32,23,0,,0,30,16,1,,0,,,,,,,,,,,
1989,EDM,1989-01-25,H,Chicago Blackhawks,3,6,L,,28,20,0,,0,27,26,1,,3,,,,,,,,,,,
1989,EDM,1989-01-28,A,Los Angeles Kings,7,6,W,,32,32,3,,0,47,39,3,,0,,,,,,,,,,,
1989,EDM,1989-01-31,A,Vancouver Canucks,2,6,L,,19,17,0,,0,39,13,2,,0,,,,,,,,,,,
1981,EDM,1981-02-21,A,Winnipeg Jets,5,1,W,,30,19,0,,1,28,23,1,,0,,,,,,,,,,,
1981,EDM,1981-02-24,A,Los Angeles Kings,2,5,L,,28,6,2,,0,32,12,1,,0,,,,,,,,,,,
1980,EDM,1980-03-01,H,Vancouver Canucks,2,5,L,,24,18,2,,0,31,25,1,,0,,,,,,,,,,,
1980,EDM,1980-03-04,A,New York Islanders,4,6,L,,27,46,3,,0,34,35,0,,0,,,,,,,,,,,
1982,EDM,1982-02-12,H,Washington Capitals,5,3,W,,51,23,1,,0,27,23,1,,0,,,,,,,,,,,
1982,EDM,1982-02-14,H,Boston Bruins,2,2,T,,29,8,0,,0,27,14,1,,0,,,,,,,,,,,
1984,EDM,1984-02-07,A,New York Islanders,3,5,L,,39,25,0,,0,33,17,0,,1,,,,,,,,,,,
1984,EDM,1984-02-09,A,Philadelphia Flyers,3,4,L,,25,10,2,,0,48,10,0,,0,,,,,,,,,,,
1985,EDM,1985-02-19,A,Toronto Maple Leafs,9,4,W,,31,32,1,,0,28,28,1,,0,,,,,,,,,,,
1985,EDM,1985-02-19,A,Toronto Maple Leafs,9,4,W,,31,32,1,,0,28,28,1,,0,,,,,,,,,,,
1985,EDM,1985-02-22,H,Quebec Nordiques,6,3,W,,35,17,0,,0,35,15,1,,0,,,,,,,,,,,
1987,EDM,1987-02-15,H,Washington Capitals,3,5,L,,23,2,0,,0,31,4,0,,0,,,,,,,,,,,
1987,EDM,1987-02-18,H,Toronto Maple Leafs,9,2,W,,43,9,0,,0,37,7,1,,0,,,,,,,,,,,
1987,EDM,1987-02-22,A,Winnipeg Jets,2,5,L,,22,20,1,,0,33,13,1,,0,,,,,,,,,,,
1983,EDM,1983-02-11,H,Quebec Nordiques,7,3,W,,34,18,2,,0,21,24,2,,0,,,,,,,,,,,
1983,EDM,1983-02-14,A,Montreal Canadiens,2,4,L,,33,12,2,,0,30,12,0,,0,,,,,,,,,,,
1992,EDM,1991-12-28,H,Los Angeles Kings,4,9,L,,21,27,1,,0,38,14,3,,0,,,,,,,,,,,
1992,EDM,1991-12-29,H,Montreal Canadiens,1,3,L,,30,8,1,,0,35,8,1,,0,,,,,,,,,,,
1998,EDM,1997-12-02,A,Colorado Avalanche,2,4,L,,20,61,1,,0,41,43,1,,1,,,,,,,,,,,
1998,EDM,1997-12-03,A,Dallas Stars,1,4,L,,19,40,0,,0,31,46,2,,0,,,,,,,,,,,
1996,EDM,1995-12-13,H,Vancouver Canucks,2,2,T,OT,32,10,2,,0,33,14,1,,0,,,,,,,,,,,
1996,EDM,1995-12-15,A,Winnipeg Jets,4,9,L,,36,8,2,,0,44,16,1,,0,,,,,,,,,,,
2003,EDM,2002-12-17,A,Minnesota Wild,3,4,L,OT,34,16,2,,0,22,12,0,,0,,,,,,,,,,,
2003,EDM,2002-12-19,A,Colorado Avalanche,1,2,L,,31,6,0,,0,29,6,0,,0,,,,,,,,,,,
2006,EDM,2005-11-29,H,Colorado Avalanche,2,3,L,,31,10,1,,0,17,12,0,,0,,,,,,,,,,,
2006,EDM,2005-12-01,H,Vancouver Canucks,5,3,W,,28,8,0,,0,26,2,2,,0,,,,,,,,,,,
2004,EDM,2003-12-11,A,San Jose Sharks,2,2,T,OT,44,22,0,,0,30,12,1,,0,,,,,,,,,,,
2004,EDM,2003-12-12,A,Phoenix Coyotes,3,3,T,OT,42,19,1,,0,21,15,2,,0,,,,,,,,,,,
1994,EDM,1993-12-15,H,Vancouver Canucks,7,2,W,,33,37,3,,0,41,58,0,,0,,,,,,,,,,,
1994,EDM,1993-12-17,H,San Jose Sharks,4,2,W,,24,27,2,,0,34,69,1,,0,,,,,,,,,,,
1988,EDM,1988-02-14,H,Vancouver Canucks,7,6,W,,39,16,0,,0,23,14,0,,0,,,,,,,,,,,
1988,EDM,1988-02-17,H,Toronto Maple Leafs,4,4,T,OT,26,12,0,,0,21,14,0,,0,,,,,,,,,,,
1988,EDM,1988-02-19,H,Pittsburgh Penguins,7,3,W,,27,29,4,,0,23,37,1,,0,,,,,,,,,,,
2001,EDM,2000-12-18,A,Detroit Red Wings,3,4,L,OT,28,18,1,,0,39,12,1,,0,,,,,,,,,,,
2001,EDM,2000-12-20,H,Vancouver Canucks,3,2,W,OT,34,13,2,,0,24,21,0,,0,,,,,,,,,,,
2001,EDM,2000-12-22,A,Calgary Flames,1,1,T,OT,25,33,0,,1,29,17,1,,0,,,,,,,,,,,
2002,EDM,2001-12-13,H,Detroit Red Wings,1,2,L,,23,8,0,,0,29,8,0,,0,,,,,,,,,,,
2002,EDM,2001-12-14,H,Tampa Bay Lightning,2,1,W,,35,6,0,,0,23,4,0,,0,,,,,,,,,,,
1999,EDM,1999-01-05,H,Los Angeles Kings,3,4,L,OT,36,13,1,,0,23,13,1,,0,,,,,,,,,,,
1999,EDM,1999-01-07,A,Phoenix Coyotes,7,1,W,,35,24,0,,0,45,36,0,,0,,,,,,,,,,,
2000,EDM,1999-12-17,H,Dallas Stars,2,2,T,OT,37,19,1,,0,28,31,0,,0,,,,,,,,,,,
2000,EDM,1999-12-19,H,Ottawa Senators,3,3,T,OT,32,6,0,,0,24,8,1,,0,,,,,,,,,,,
1990,EDM,1990-01-03,A,Chicago Blackhawks,2,3,L,,23,20,1,,0,28,32,0,,0,,,,,,,,,,,
1990,EDM,1990-01-06,H,Hartford Whalers,4,4,T,OT,26,27,1,,1,30,10,1,,0,,,,,,,,,,,
1997,EDM,1997-01-03,H,Toronto Maple Leafs,4,3,W,,39,6,1,,0,36,10,1,,1,,,,,,,,,,,
1997,EDM,1997-01-07,A,St. Louis Blues,5,2,W,,27,8,1,,0,32,24,0,,1,,,,,,,,,,,
