year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2019,VEG,2018-11-08,A,Ottawa Senators,5,3,W,,42,9,2,2,0,30,9,0,2,0,74,50,59.7,50,41,54.9,30,33,47.6,55.3,96.6
2018,VEG,2017-11-22,A,Anaheim Ducks,4,2,W,,49,13,1,3,0,19,11,1,4,0,69,28,71.1,55,21,72.4,24,33,42.1,73.3,99.3
2018,VEG,2017-11-24,H,San Jose Sharks,5,4,W,OT,33,4,2,4,0,26,8,1,2,0,45,47,48.9,32,33,49.2,31,20,60.8,51.5,98.2
2019,VEG,2018-11-10,A,Montreal Canadiens,4,5,L,,38,4,2,3,0,27,6,0,2,0,45,52,46.4,35,32,52.2,37,21,63.8,44.4,86.1
2018,VEG,2017-11-25,A,Arizona Coyotes,4,2,W,,28,10,1,5,1,26,8,0,5,0,37,55,40.2,27,36,42.9,22,21,51.2,37.3,103.1
2019,VEG,2018-11-11,A,Boston Bruins,1,4,L,,38,14,0,4,0,37,8,1,7,0,38,44,46.3,33,39,45.8,18,27,40.0,33.3,93.4
2018,VEG,2017-11-28,H,Dallas Stars,0,3,L,,34,8,0,2,0,30,6,0,3,0,49,45,52.1,38,34,52.8,25,32,43.9,62.3,89.3
2019,VEG,2018-11-14,H,Anaheim Ducks,5,0,W,,25,8,1,6,1,29,12,0,4,0,40,60,40.0,27,33,45.0,18,25,41.9,36.7,118.8
2019,VEG,2018-11-16,H,St. Louis Blues,1,4,L,,33,10,0,3,0,35,8,0,4,0,52,47,52.5,39,38,50.6,20,22,47.6,61.3,89.9
2018,VEG,2017-11-30,A,Minnesota Wild,2,4,L,,31,4,0,3,0,32,6,0,2,0,51,47,52.0,35,38,47.9,19,25,43.2,59.3,93.9
2018,VEG,2017-12-01,A,Winnipeg Jets,4,7,L,,31,8,0,5,0,38,10,3,5,0,52,50,51.0,36,40,47.4,22,31,41.5,53.2,101.1
2019,VEG,2018-11-16,H,St. Louis Blues,1,4,L,,33,10,0,3,0,35,8,0,4,0,52,47,52.5,39,38,50.6,20,22,47.6,61.3,89.9
2019,VEG,2018-11-18,A,Edmonton Oilers,6,3,W,,31,6,1,2,1,32,6,1,2,0,58,43,57.4,38,36,51.4,28,35,44.4,42.4,106.9
