year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2015,ARI,2014-12-01,A,Edmonton Oilers,5,2,W,,24,15,2,,2,27,11,1,,0,32,36,47.1,22,28,44.0,21,25,45.7,58.3,100.6
2017,ARI,2016-12-03,H,Columbus Blue Jackets,2,3,L,SO,34,16,1,5,0,60,14,0,5,0,52,78,40.0,37,63,37.0,32,28,53.3,34.1,99.3
2017,ARI,2016-12-05,A,Columbus Blue Jackets,1,4,L,,18,16,1,1,0,34,6,2,6,0,33,46,41.8,26,38,40.6,12,30,28.6,35.3,92.3
2018,ARI,2017-11-09,A,St. Louis Blues,2,3,L,SO,29,6,1,3,0,38,6,0,3,0,43,57,43.0,30,47,39.0,25,33,43.1,46.7,98.1
2018,ARI,2017-11-11,H,Winnipeg Jets,1,4,L,,30,4,0,4,0,21,8,1,2,0,46,39,54.1,33,27,55.0,19,16,54.3,42.1,86.0
2019,ARI,2018-11-29,A,Nashville Predators,3,0,W,,25,18,1,5,0,29,24,0,2,0,48,54,47.1,29,38,43.3,25,24,51.0,36.1,109.1
2016,ARI,2015-11-21,A,Winnipeg Jets,2,3,L,,29,12,2,6,0,23,12,0,5,1,35,29,54.7,28,21,57.1,22,13,62.9,55.7,86.7
2015,ARI,2014-12-02,A,Calgary Flames,2,5,L,,29,6,0,,0,24,2,1,,0,60,36,62.5,37,29,56.1,34,30,53.1,56.5,87.7
2017,ARI,2016-12-06,A,Chicago Blackhawks,0,4,L,,22,6,0,2,0,27,4,1,3,0,41,44,48.2,29,27,51.8,22,24,47.8,54.8,86.4
2018,ARI,2017-11-14,A,Winnipeg Jets,1,4,L,,34,6,0,5,0,30,12,0,3,0,45,37,54.9,31,30,50.8,17,20,45.9,61.8,87.8
