year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1982,CGY,1981-11-03,A,New York Islanders,2,2,T,,25,6,0,,0,24,2,1,,0,,,,,,,,,,,
1996,CGY,1995-10-07,A,Tampa Bay Lightning,3,3,T,OT,24,14,1,,0,32,20,3,,0,,,,,,,,,,,
1985,CGY,1984-10-25,H,Washington Capitals,5,3,W,,45,10,3,,0,32,12,1,,0,,,,,,,,,,,
1995,CGY,1995-01-20,A,Winnipeg Jets,3,3,T,OT,27,74,3,,0,24,76,0,,0,,,,,,,,,,,
1986,CGY,1985-10-25,A,Edmonton Oilers,3,5,L,,29,33,0,,1,33,23,2,,1,,,,,,,,,,,
1986,CGY,1985-10-26,H,Detroit Red Wings,7,4,W,,41,24,1,,0,34,20,1,,0,,,,,,,,,,,
1999,CGY,1998-10-09,H,San Jose Sharks,3,3,T,OT,30,16,0,,0,25,10,1,,0,,,,,,,,,,,
1987,CGY,1986-10-24,A,Winnipeg Jets,2,5,L,,29,12,0,,0,32,14,2,,0,,,,,,,,,,,
1987,CGY,1986-10-26,H,Boston Bruins,0,6,L,,43,21,0,,0,24,25,1,,0,,,,,,,,,,,
1984,CGY,1983-10-23,A,Chicago Black Hawks,4,7,L,,22,6,2,,0,35,10,0,,1,,,,,,,,,,,
1984,CGY,1983-10-26,H,St. Louis Blues,5,4,W,,31,27,0,,0,37,37,0,,0,,,,,,,,,,,
1994,CGY,1993-10-14,A,San Jose Sharks,2,1,W,,33,10,1,,0,13,12,0,,0,,,,,,,,,,,
1994,CGY,1993-10-16,A,Los Angeles Kings,4,8,L,,36,15,1,,0,35,19,1,,1,,,,,,,,,,,
1994,CGY,1993-10-17,A,Mighty Ducks of Anaheim,2,2,T,OT,31,22,0,,1,34,12,1,,0,,,,,,,,,,,
1991,CGY,1990-10-13,A,New Jersey Devils,3,5,L,,22,28,2,,0,24,28,2,,0,,,,,,,,,,,
1991,CGY,1990-10-14,A,Chicago Blackhawks,3,1,W,,28,22,1,,0,19,37,1,,0,,,,,,,,,,,
1990,CGY,1989-10-14,A,Washington Capitals,4,4,T,OT,39,16,1,,0,30,12,1,,0,,,,,,,,,,,
1990,CGY,1989-10-15,A,Philadelphia Flyers,3,2,W,,27,23,2,,0,26,23,1,,0,,,,,,,,,,,
1992,CGY,1991-10-10,A,Los Angeles Kings,7,1,W,,37,64,0,,1,27,89,0,,1,,,,,,,,,,,
1992,CGY,1991-10-12,A,Edmonton Oilers,1,3,L,,22,22,1,,0,22,18,1,,0,,,,,,,,,,,
1993,CGY,1992-10-13,A,Minnesota North Stars,4,3,W,,18,14,0,,1,27,12,0,,1,,,,,,,,,,,
1993,CGY,1992-10-15,A,Los Angeles Kings,0,4,L,,36,67,0,,0,33,69,1,,0,,,,,,,,,,,
1993,CGY,1992-10-17,A,San Jose Sharks,6,2,W,,44,8,1,,1,30,8,0,,0,,,,,,,,,,,
1983,CGY,1982-10-19,H,Boston Bruins,1,3,L,,27,6,0,,0,24,6,0,,1,,,,,,,,,,,
1983,CGY,1982-10-21,H,Hartford Whalers,10,3,W,,37,21,1,,0,33,21,0,,0,,,,,,,,,,,
1989,CGY,1988-10-19,H,Minnesota North Stars,2,1,W,,38,10,1,,0,26,8,0,,0,,,,,,,,,,,
1989,CGY,1988-10-22,A,Toronto Maple Leafs,3,3,T,OT,33,10,1,,0,15,10,0,,0,,,,,,,,,,,
1988,CGY,1987-10-20,A,New York Islanders,4,5,L,,25,12,2,,0,29,12,1,,0,,,,,,,,,,,
1988,CGY,1987-10-21,A,New York Rangers,5,4,W,,29,17,0,,0,37,13,1,,0,,,,,,,,,,,
1981,CGY,1980-10-28,A,Philadelphia Flyers,0,8,L,,22,96,0,,0,39,116,1,,2,,,,,,,,,,,
1981,CGY,1980-10-30,A,Boston Bruins,3,1,W,,19,15,2,,0,34,13,0,,0,,,,,,,,,,,
1982,CGY,1981-11-04,A,Buffalo Sabres,3,3,T,,18,17,1,,0,35,19,2,,0,,,,,,,,,,,
1982,CGY,1981-11-07,A,St. Louis Blues,2,4,L,,27,20,0,,0,29,14,2,,0,,,,,,,,,,,
1996,CGY,1995-10-08,A,Florida Panthers,3,4,L,,22,32,0,,0,25,22,2,,0,,,,,,,,,,,
1996,CGY,1995-10-10,A,Dallas Stars,3,7,L,,36,34,2,,0,28,28,3,,0,,,,,,,,,,,
1985,CGY,1984-10-27,A,Toronto Maple Leafs,5,3,W,,30,15,0,,0,23,15,0,,0,,,,,,,,,,,
1985,CGY,1984-10-28,A,Buffalo Sabres,2,6,L,,19,10,1,,0,28,4,2,,1,,,,,,,,,,,
1995,CGY,1995-01-22,A,Detroit Red Wings,4,1,W,,19,40,1,,0,33,40,0,,0,,,,,,,,,,,
1995,CGY,1995-01-24,H,St. Louis Blues,6,4,W,,29,22,1,,0,27,20,3,,0,,,,,,,,,,,
1986,CGY,1985-10-28,H,Edmonton Oilers,4,6,L,,43,32,1,,0,38,32,2,,0,,,,,,,,,,,
1999,CGY,1998-10-10,A,San Jose Sharks,5,3,W,,32,18,2,,0,26,29,1,,0,,,,,,,,,,,
1999,CGY,1998-10-16,H,Toronto Maple Leafs,3,7,L,,33,26,1,,0,31,24,0,,0,,,,,,,,,,,
1998,CGY,1997-10-01,H,Detroit Red Wings,1,3,L,,26,8,0,,0,20,8,2,,0,,,,,,,,,,,
1997,CGY,1996-10-05,A,Vancouver Canucks,1,3,L,,29,20,0,,0,23,22,1,,0,,,,,,,,,,,
1987,CGY,1986-10-28,A,Minnesota North Stars,4,7,L,,31,14,2,,0,40,12,1,,2,,,,,,,,,,,
2003,CGY,2002-10-10,H,Vancouver Canucks,0,3,L,,19,12,0,,0,34,12,1,,0,,,,,,,,,,,
1984,CGY,1983-10-28,H,Winnipeg Jets,7,1,W,,38,35,2,,0,34,66,0,,0,,,,,,,,,,,
1984,CGY,1983-10-30,H,Vancouver Canucks,4,3,W,OT,31,29,1,,0,42,29,0,,0,,,,,,,,,,,
1994,CGY,1993-10-20,A,Edmonton Oilers,5,3,W,,44,46,1,,1,33,46,2,,0,,,,,,,,,,,
1994,CGY,1993-10-21,H,Vancouver Canucks,3,6,L,,24,31,2,,0,28,17,2,,0,,,,,,,,,,,
1991,CGY,1990-10-18,H,St. Louis Blues,3,4,L,,32,20,0,,0,31,24,0,,0,,,,,,,,,,,
1991,CGY,1990-10-20,H,Boston Bruins,8,1,W,,34,14,3,,1,22,16,1,,0,,,,,,,,,,,
1990,CGY,1989-10-17,A,Quebec Nordiques,8,8,T,OT,35,54,1,,2,28,18,4,,0,,,,,,,,,,,
