year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1928,BOS,1927-12-01,A,Pittsburgh Pirates,0,0,T,OT,0,12,0,,0,0,2,0,,0,,,,,,,,,,,
1926,BOS,1925-12-29,H,Toronto St. Patricks,3,0,W,,0,10,0,,0,0,4,0,,0,,,,,,,,,,,
1926,BOS,1926-01-05,H,Pittsburgh Pirates,3,0,W,,0,2,0,,0,0,0,0,,0,,,,,,,,,,,
1931,BOS,1930-11-18,H,Montreal Canadiens,5,2,W,,0,25,0,,0,0,33,0,,0,,,,,,,,,,,
1931,BOS,1930-11-20,A,Chicago Black Hawks,0,1,L,,0,18,0,,0,0,18,0,,0,,,,,,,,,,,
1932,BOS,1931-11-14,A,Montreal Maroons,1,4,L,,0,20,0,,0,0,14,0,,0,,,,,,,,,,,
1929,BOS,1928-11-27,H,Pittsburgh Pirates,1,0,W,,0,12,0,,0,0,14,0,,0,,,,,,,,,,,
1929,BOS,1928-12-04,H,New York Rangers,2,0,W,,0,12,0,,0,0,12,0,,0,,,,,,,,,,,
1930,BOS,1929-11-23,A,Montreal Maroons,4,3,W,,0,14,0,,0,0,10,0,,0,,,,,,,,,,,
1930,BOS,1929-11-26,H,Montreal Maroons,1,6,L,,0,14,0,,0,0,18,0,,0,,,,,,,,,,,
1930,BOS,1929-11-30,A,Pittsburgh Pirates,6,2,W,,0,21,0,,0,0,25,0,,0,,,,,,,,,,,
1927,BOS,1926-12-16,A,Montreal Canadiens,2,2,T,OT,0,16,0,,0,0,16,0,,0,,,,,,,,,,,
1927,BOS,1926-12-18,H,Pittsburgh Pirates,3,0,W,,0,10,0,,0,0,4,0,,0,,,,,,,,,,,
1927,BOS,1926-12-21,H,Toronto Maple Leafs,3,5,L,,0,10,0,,0,0,14,0,,0,,,,,,,,,,,
1925,BOS,1925-01-17,A,Ottawa Senators,2,3,L,,0,11,0,,0,0,8,0,,0,,,,,,,,,,,
1928,BOS,1927-12-03,A,Ottawa Senators,2,3,L,,0,18,0,,0,0,12,0,,0,,,,,,,,,,,
1928,BOS,1927-12-06,H,Montreal Canadiens,1,1,T,OT,0,17,0,,0,0,15,0,,0,,,,,,,,,,,
1926,BOS,1926-01-07,A,New York Americans,2,2,T,OT,0,17,0,,0,0,10,0,,0,,,,,,,,,,,
1933,BOS,1932-11-10,A,Toronto Maple Leafs,1,1,T,OT,0,22,0,,0,0,34,1,,0,,,,,,,,,,,
1931,BOS,1930-11-23,A,Detroit Falcons,2,2,T,OT,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1931,BOS,1930-11-25,H,Chicago Black Hawks,3,4,L,OT,0,12,0,,0,0,21,0,,0,,,,,,,,,,,
1932,BOS,1931-11-17,H,Detroit Falcons,1,0,W,OT,0,0,0,,0,0,8,0,,0,,,,,,,,,,,
1932,BOS,1931-11-19,A,New York Rangers,1,2,L,,0,6,0,,0,0,10,0,,0,,,,,,,,,,,
1929,BOS,1928-12-08,H,Montreal Maroons,5,1,W,,0,8,0,,0,0,10,0,,0,,,,,,,,,,,
1929,BOS,1928-12-09,A,New York Americans,1,2,L,,0,4,0,,0,0,13,0,,0,,,,,,,,,,,
1930,BOS,1929-12-01,A,Chicago Black Hawks,1,3,L,,0,8,0,,0,0,14,0,,0,,,,,,,,,,,
1930,BOS,1929-12-03,H,Montreal Canadiens,3,1,W,,0,8,0,,0,0,12,0,,0,,,,,,,,,,,
1927,BOS,1926-12-23,A,Montreal Maroons,2,1,W,,0,25,0,,0,0,15,0,,0,,,,,,,,,,,
1925,BOS,1925-01-20,H,Montreal Maroons,0,2,L,,0,8,0,,0,0,4,1,,0,,,,,,,,,,,
1928,BOS,1927-12-10,A,Chicago Black Hawks,2,0,W,,0,14,0,,0,0,12,0,,0,,,,,,,,,,,
1926,BOS,1926-01-09,A,Toronto St. Patricks,2,3,L,,0,19,0,,0,0,8,0,,0,,,,,,,,,,,
1926,BOS,1926-01-12,H,Montreal Canadiens,2,4,L,,0,10,0,,0,0,8,3,,0,,,,,,,,,,,
1934,BOS,1933-11-09,A,Toronto Maple Leafs,1,6,L,,0,11,0,,0,0,15,1,,0,,,,,,,,,,,
1933,BOS,1932-11-12,A,Montreal Canadiens,4,0,W,,0,16,0,,0,0,6,0,,0,,,,,,,,,,,
1933,BOS,1932-11-15,H,Montreal Maroons,3,2,W,,0,11,0,,0,0,8,0,,0,,,,,,,,,,,
1931,BOS,1930-11-27,A,Ottawa Senators,2,1,W,,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1931,BOS,1930-11-29,A,Montreal Canadiens,2,3,L,,0,14,0,,0,0,8,0,,0,,,,,,,,,,,
1932,BOS,1931-11-21,A,Montreal Canadiens,0,3,L,,0,10,0,,0,0,4,0,,0,,,,,,,,,,,
1932,BOS,1931-11-24,H,Montreal Canadiens,7,1,W,,0,12,0,,0,0,14,0,,0,,,,,,,,,,,
1929,BOS,1928-12-11,H,New York Americans,0,3,L,,0,4,0,,0,0,12,0,,0,,,,,,,,,,,
1929,BOS,1928-12-15,A,Toronto Maple Leafs,0,2,L,,0,6,0,,0,0,8,0,,0,,,,,,,,,,,
1930,BOS,1929-12-07,H,Detroit Cougars,2,1,W,,0,10,0,,0,0,14,0,,0,,,,,,,,,,,
1930,BOS,1929-12-10,H,Pittsburgh Pirates,5,4,W,,0,14,0,,0,0,12,0,,0,,,,,,,,,,,
1927,BOS,1926-12-28,H,New York Americans,2,1,W,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
1927,BOS,1926-12-30,A,Toronto Maple Leafs,1,4,L,,0,24,0,,0,0,31,0,,0,,,,,,,,,,,
1925,BOS,1925-01-24,A,Toronto St. Patricks,3,4,L,,0,17,0,,0,0,8,2,,1,,,,,,,,,,,
1925,BOS,1925-01-27,H,Montreal Canadiens,0,4,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1928,BOS,1927-12-11,A,Detroit Cougars,2,1,W,OT,0,13,0,,0,0,15,0,,0,,,,,,,,,,,
1926,BOS,1926-01-15,A,Pittsburgh Pirates,1,5,L,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1926,BOS,1926-01-19,H,Montreal Maroons,3,3,T,OT,0,8,0,,0,0,6,1,,0,,,,,,,,,,,
1934,BOS,1933-11-11,A,Montreal Maroons,2,3,L,,0,18,0,,0,0,16,0,,0,,,,,,,,,,,
1933,BOS,1932-11-17,A,New York Americans,2,4,L,,0,10,0,,0,0,16,0,,0,,,,,,,,,,,
1933,BOS,1932-11-22,H,Chicago Black Hawks,5,1,W,,0,14,0,,0,0,10,0,,0,,,,,,,,,,,
1931,BOS,1930-12-02,H,Toronto Maple Leafs,3,2,W,,0,12,0,,0,0,14,0,,0,,,,,,,,,,,
1931,BOS,1930-12-06,A,Philadelphia Quakers,4,3,W,,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1932,BOS,1931-11-26,H,Chicago Black Hawks,1,0,W,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1932,BOS,1931-11-28,A,Toronto Maple Leafs,5,6,L,OT,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1929,BOS,1928-12-18,H,Detroit Cougars,3,1,W,,0,16,0,,0,0,21,0,,0,,,,,,,,,,,
1929,BOS,1928-12-25,H,Chicago Black Hawks,1,2,L,,0,16,0,,0,0,22,0,,0,,,,,,,,,,,
1930,BOS,1929-12-12,A,Ottawa Senators,3,2,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1930,BOS,1929-12-15,A,New York Americans,8,4,W,,0,10,0,,0,0,16,0,,0,,,,,,,,,,,
1927,BOS,1927-01-02,A,New York Americans,0,3,L,,0,19,0,,0,0,15,0,,0,,,,,,,,,,,
1927,BOS,1927-01-04,H,Ottawa Senators,2,1,W,OT,0,8,0,,0,0,24,0,,0,,,,,,,,,,,
1925,BOS,1925-01-31,A,Hamilton Tigers,3,8,L,,0,6,0,,0,0,4,1,,0,,,,,,,,,,,
